pop,herb,rate,rep,ve,surv,County,Corn_Soy,Tillage,Manure,ima_R,gly_R,atra_R,SOA_2,SOA_9,SOA_5
A2,imazethapyr,1x,1,9,1,Dunn,yes,no,no,yes,,,yes,,
A2,imazethapyr,1x,2,9,1,Dunn,yes,no,no,yes,,,yes,,
A2,imazethapyr,1x,3,9,1,Dunn,yes,no,no,yes,,,yes,,
A2,imazethapyr,1x,4,9,1,Dunn,yes,no,no,yes,,,yes,,
A2,imazethapyr,1x,5,9,1,Dunn,yes,no,no,yes,,,yes,,
A2,imazethapyr,1x,6,9,1,Dunn,yes,no,no,yes,,,yes,,
A2,imazethapyr,1x,7,9,1,Dunn,yes,no,no,yes,,,yes,,
A2,imazethapyr,1x,8,9,1,Dunn,yes,no,no,yes,,,yes,,
A3,imazethapyr,1x,1,8,1,Dunn,yes,no,no,yes,,,yes,,
A3,imazethapyr,1x,2,9,1,Dunn,yes,no,no,yes,,,yes,,
A3,imazethapyr,1x,3,9,1,Dunn,yes,no,no,yes,,,yes,,
A3,imazethapyr,1x,4,9,1,Dunn,yes,no,no,yes,,,yes,,
A3,imazethapyr,1x,5,9,1,Dunn,yes,no,no,yes,,,yes,,
A3,imazethapyr,1x,6,9,1,Dunn,yes,no,no,yes,,,yes,,
A3,imazethapyr,1x,7,9,1,Dunn,yes,no,no,yes,,,yes,,
A3,imazethapyr,1x,8,9,1,Dunn,yes,no,no,yes,,,yes,,
A8,imazethapyr,1x,1,8,1,Brown,yes,yes,no,yes,,,yes,,
A8,imazethapyr,1x,2,9,1,Brown,yes,yes,no,yes,,,yes,,
A8,imazethapyr,1x,3,3,0,Brown,yes,yes,no,no,,,yes,,
A8,imazethapyr,1x,4,3,0,Brown,yes,yes,no,no,,,yes,,
A8,imazethapyr,1x,5,6,1,Brown,yes,yes,no,yes,,,yes,,
A8,imazethapyr,1x,6,8,1,Brown,yes,yes,no,yes,,,yes,,
A8,imazethapyr,1x,7,2,0,Brown,yes,yes,no,no,,,yes,,
A8,imazethapyr,1x,8,8,1,Brown,yes,yes,no,yes,,,yes,,
A9,imazethapyr,1x,1,9,1,La Crosse,yes,no,yes,yes,,,no,,
A9,imazethapyr,1x,2,9,1,La Crosse,yes,no,yes,yes,,,no,,
A9,imazethapyr,1x,3,9,1,La Crosse,yes,no,yes,yes,,,no,,
A9,imazethapyr,1x,4,9,1,La Crosse,yes,no,yes,yes,,,no,,
A9,imazethapyr,1x,5,9,1,La Crosse,yes,no,yes,yes,,,no,,
A9,imazethapyr,1x,6,9,1,La Crosse,yes,no,yes,yes,,,no,,
A9,imazethapyr,1x,7,9,1,La Crosse,yes,no,yes,yes,,,no,,
A9,imazethapyr,1x,8,9,1,La Crosse,yes,no,yes,yes,,,no,,
A10,imazethapyr,1x,1,7,1,Trempealeau,yes,yes,no,yes,,,yes,,
A10,imazethapyr,1x,2,9,1,Trempealeau,yes,yes,no,yes,,,yes,,
A10,imazethapyr,1x,3,9,1,Trempealeau,yes,yes,no,yes,,,yes,,
A10,imazethapyr,1x,4,9,1,Trempealeau,yes,yes,no,yes,,,yes,,
A10,imazethapyr,1x,5,8,1,Trempealeau,yes,yes,no,yes,,,yes,,
A10,imazethapyr,1x,6,9,1,Trempealeau,yes,yes,no,yes,,,yes,,
A10,imazethapyr,1x,7,9,1,Trempealeau,yes,yes,no,yes,,,yes,,
A10,imazethapyr,1x,8,9,1,Trempealeau,yes,yes,no,yes,,,yes,,
A11,imazethapyr,1x,1,9,1,Vernon,yes,yes,yes,yes,,,yes,,
A11,imazethapyr,1x,2,8,1,Vernon,yes,yes,yes,yes,,,yes,,
A11,imazethapyr,1x,3,9,1,Vernon,yes,yes,yes,yes,,,yes,,
A11,imazethapyr,1x,4,9,1,Vernon,yes,yes,yes,yes,,,yes,,
A11,imazethapyr,1x,5,9,1,Vernon,yes,yes,yes,yes,,,yes,,
A11,imazethapyr,1x,6,9,1,Vernon,yes,yes,yes,yes,,,yes,,
A11,imazethapyr,1x,7,9,1,Vernon,yes,yes,yes,yes,,,yes,,
A11,imazethapyr,1x,8,9,1,Vernon,yes,yes,yes,yes,,,yes,,
A12,imazethapyr,1x,1,9,1,Trempealeau,yes,yes,no,yes,,,no,,
A12,imazethapyr,1x,2,9,1,Trempealeau,yes,yes,no,yes,,,no,,
A12,imazethapyr,1x,3,9,1,Trempealeau,yes,yes,no,yes,,,no,,
A12,imazethapyr,1x,4,9,1,Trempealeau,yes,yes,no,yes,,,no,,
A12,imazethapyr,1x,5,9,1,Trempealeau,yes,yes,no,yes,,,no,,
A12,imazethapyr,1x,6,9,1,Trempealeau,yes,yes,no,yes,,,no,,
A12,imazethapyr,1x,7,9,1,Trempealeau,yes,yes,no,yes,,,no,,
A12,imazethapyr,1x,8,9,1,Trempealeau,yes,yes,no,yes,,,no,,
A13,imazethapyr,1x,1,9,1,Found du Lac,yes,no,no,yes,,,yes,,
A13,imazethapyr,1x,2,9,1,Found du Lac,yes,no,no,yes,,,yes,,
A13,imazethapyr,1x,3,9,1,Found du Lac,yes,no,no,yes,,,yes,,
A13,imazethapyr,1x,4,9,1,Found du Lac,yes,no,no,yes,,,yes,,
A13,imazethapyr,1x,5,3,0,Found du Lac,yes,no,no,no,,,yes,,
A13,imazethapyr,1x,6,4,0,Found du Lac,yes,no,no,no,,,yes,,
A13,imazethapyr,1x,7,9,1,Found du Lac,yes,no,no,yes,,,yes,,
A13,imazethapyr,1x,8,3,0,Found du Lac,yes,no,no,no,,,yes,,
A14,imazethapyr,1x,1,7,1,Dodge,yes,yes,yes,yes,,,yes,,
A14,imazethapyr,1x,2,1,0,Dodge,yes,yes,yes,no,,,yes,,
A14,imazethapyr,1x,3,7,1,Dodge,yes,yes,yes,yes,,,yes,,
A14,imazethapyr,1x,4,4,0,Dodge,yes,yes,yes,no,,,yes,,
A14,imazethapyr,1x,5,3,0,Dodge,yes,yes,yes,no,,,yes,,
A14,imazethapyr,1x,6,8,1,Dodge,yes,yes,yes,yes,,,yes,,
A14,imazethapyr,1x,7,3,0,Dodge,yes,yes,yes,no,,,yes,,
A14,imazethapyr,1x,8,3,0,Dodge,yes,yes,yes,no,,,yes,,
A15,imazethapyr,1x,1,9,1,Rock,yes,no,no,yes,,,no,,
A15,imazethapyr,1x,2,9,1,Rock,yes,no,no,yes,,,no,,
A15,imazethapyr,1x,3,9,1,Rock,yes,no,no,yes,,,no,,
A15,imazethapyr,1x,4,9,1,Rock,yes,no,no,yes,,,no,,
A15,imazethapyr,1x,5,9,1,Rock,yes,no,no,yes,,,no,,
A15,imazethapyr,1x,6,9,1,Rock,yes,no,no,yes,,,no,,
A15,imazethapyr,1x,7,9,1,Rock,yes,no,no,yes,,,no,,
A15,imazethapyr,1x,8,9,1,Rock,yes,no,no,yes,,,no,,
A17,imazethapyr,1x,1,9,1,Outagamie,yes,yes,no,yes,,,yes,,
A18,imazethapyr,1x,1,7,1,Winnebago,yes,no,no,yes,,,no,,
A18,imazethapyr,1x,2,8,1,Winnebago,yes,no,no,yes,,,no,,
A18,imazethapyr,1x,3,1,0,Winnebago,yes,no,no,no,,,no,,
A18,imazethapyr,1x,4,3,0,Winnebago,yes,no,no,no,,,no,,
A18,imazethapyr,1x,5,7,1,Winnebago,yes,no,no,yes,,,no,,
A18,imazethapyr,1x,6,1,0,Winnebago,yes,no,no,no,,,no,,
A18,imazethapyr,1x,7,9,1,Winnebago,yes,no,no,yes,,,no,,
A18,imazethapyr,1x,8,1,0,Winnebago,yes,no,no,no,,,no,,
A19,imazethapyr,1x,1,2,0,Calumet,yes,yes,no,no,,,yes,,
A19,imazethapyr,1x,2,9,1,Calumet,yes,yes,no,yes,,,yes,,
A19,imazethapyr,1x,3,9,1,Calumet,yes,yes,no,yes,,,yes,,
A19,imazethapyr,1x,4,8,1,Calumet,yes,yes,no,yes,,,yes,,
A19,imazethapyr,1x,5,9,1,Calumet,yes,yes,no,yes,,,yes,,
A19,imazethapyr,1x,6,9,1,Calumet,yes,yes,no,yes,,,yes,,
A19,imazethapyr,1x,7,9,1,Calumet,yes,yes,no,yes,,,yes,,
A19,imazethapyr,1x,8,9,1,Calumet,yes,yes,no,yes,,,yes,,
A20,imazethapyr,1x,1,3,0,Brown,yes,yes,yes,no,,,no,,
A20,imazethapyr,1x,2,9,1,Brown,yes,yes,yes,yes,,,no,,
A20,imazethapyr,1x,3,9,1,Brown,yes,yes,yes,yes,,,no,,
A20,imazethapyr,1x,4,9,1,Brown,yes,yes,yes,yes,,,no,,
A20,imazethapyr,1x,5,9,1,Brown,yes,yes,yes,yes,,,no,,
A20,imazethapyr,1x,6,8,1,Brown,yes,yes,yes,yes,,,no,,
A20,imazethapyr,1x,7,1,0,Brown,yes,yes,yes,no,,,no,,
A20,imazethapyr,1x,8,9,1,Brown,yes,yes,yes,yes,,,no,,
A21,imazethapyr,1x,1,9,1,Outagamie,yes,yes,no,yes,,,no,,
A21,imazethapyr,1x,2,9,1,Outagamie,yes,yes,no,yes,,,no,,
A21,imazethapyr,1x,3,5,1,Outagamie,yes,yes,no,yes,,,no,,
A21,imazethapyr,1x,4,9,1,Outagamie,yes,yes,no,yes,,,no,,
A21,imazethapyr,1x,5,9,1,Outagamie,yes,yes,no,yes,,,no,,
A21,imazethapyr,1x,6,9,1,Outagamie,yes,yes,no,yes,,,no,,
A21,imazethapyr,1x,7,5,1,Outagamie,yes,yes,no,yes,,,no,,
A21,imazethapyr,1x,8,3,0,Outagamie,yes,yes,no,no,,,no,,
A22,imazethapyr,1x,1,9,1,Outagamie,yes,yes,yes,yes,,,yes,,
A22,imazethapyr,1x,2,1,0,Outagamie,yes,yes,yes,no,,,yes,,
A22,imazethapyr,1x,3,2,0,Outagamie,yes,yes,yes,no,,,yes,,
A22,imazethapyr,1x,4,9,1,Outagamie,yes,yes,yes,yes,,,yes,,
A22,imazethapyr,1x,5,9,1,Outagamie,yes,yes,yes,yes,,,yes,,
A22,imazethapyr,1x,6,9,1,Outagamie,yes,yes,yes,yes,,,yes,,
A22,imazethapyr,1x,7,8,1,Outagamie,yes,yes,yes,yes,,,yes,,
A22,imazethapyr,1x,8,9,1,Outagamie,yes,yes,yes,yes,,,yes,,
A23,imazethapyr,1x,1,9,1,Dane,yes,yes,no,yes,,,yes,,
A23,imazethapyr,1x,2,9,1,Dane,yes,yes,no,yes,,,yes,,
A23,imazethapyr,1x,3,9,1,Dane,yes,yes,no,yes,,,yes,,
A23,imazethapyr,1x,4,9,1,Dane,yes,yes,no,yes,,,yes,,
A23,imazethapyr,1x,5,4,0,Dane,yes,yes,no,no,,,yes,,
A23,imazethapyr,1x,6,9,1,Dane,yes,yes,no,yes,,,yes,,
A23,imazethapyr,1x,7,9,1,Dane,yes,yes,no,yes,,,yes,,
A23,imazethapyr,1x,8,4,0,Dane,yes,yes,no,no,,,yes,,
A24,imazethapyr,1x,1,9,1,Brown,yes,yes,yes,yes,,,no,,
A24,imazethapyr,1x,2,9,1,Brown,yes,yes,yes,yes,,,no,,
A24,imazethapyr,1x,3,9,1,Brown,yes,yes,yes,yes,,,no,,
A24,imazethapyr,1x,4,9,1,Brown,yes,yes,yes,yes,,,no,,
A24,imazethapyr,1x,5,9,1,Brown,yes,yes,yes,yes,,,no,,
A24,imazethapyr,1x,6,9,1,Brown,yes,yes,yes,yes,,,no,,
A24,imazethapyr,1x,7,9,1,Brown,yes,yes,yes,yes,,,no,,
A24,imazethapyr,1x,8,9,1,Brown,yes,yes,yes,yes,,,no,,
A25,imazethapyr,1x,1,9,1,Outagamie,yes,yes,no,yes,,,no,,
A25,imazethapyr,1x,2,1,0,Outagamie,yes,yes,no,no,,,no,,
A25,imazethapyr,1x,3,9,1,Outagamie,yes,yes,no,yes,,,no,,
A25,imazethapyr,1x,4,9,1,Outagamie,yes,yes,no,yes,,,no,,
A25,imazethapyr,1x,5,9,1,Outagamie,yes,yes,no,yes,,,no,,
A25,imazethapyr,1x,6,9,1,Outagamie,yes,yes,no,yes,,,no,,
A25,imazethapyr,1x,7,9,1,Outagamie,yes,yes,no,yes,,,no,,
A25,imazethapyr,1x,8,9,1,Outagamie,yes,yes,no,yes,,,no,,
A26,imazethapyr,1x,1,8,1,Walworth,yes,yes,no,yes,,,no,,
A26,imazethapyr,1x,2,7,1,Walworth,yes,yes,no,yes,,,no,,
A26,imazethapyr,1x,3,1,0,Walworth,yes,yes,no,no,,,no,,
A26,imazethapyr,1x,4,6,1,Walworth,yes,yes,no,yes,,,no,,
A26,imazethapyr,1x,5,8,1,Walworth,yes,yes,no,yes,,,no,,
A26,imazethapyr,1x,6,8,1,Walworth,yes,yes,no,yes,,,no,,
A26,imazethapyr,1x,7,8,1,Walworth,yes,yes,no,yes,,,no,,
A26,imazethapyr,1x,8,3,0,Walworth,yes,yes,no,no,,,no,,
A27,imazethapyr,1x,1,9,1,Waukesha,yes,yes,no,yes,,,no,,
A27,imazethapyr,1x,2,8,1,Waukesha,yes,yes,no,yes,,,no,,
A27,imazethapyr,1x,3,9,1,Waukesha,yes,yes,no,yes,,,no,,
A27,imazethapyr,1x,4,9,1,Waukesha,yes,yes,no,yes,,,no,,
A27,imazethapyr,1x,5,9,1,Waukesha,yes,yes,no,yes,,,no,,
A27,imazethapyr,1x,6,9,1,Waukesha,yes,yes,no,yes,,,no,,
A27,imazethapyr,1x,7,9,1,Waukesha,yes,yes,no,yes,,,no,,
A27,imazethapyr,1x,8,9,1,Waukesha,yes,yes,no,yes,,,no,,
A28,imazethapyr,1x,1,9,1,Waukesha,yes,yes,no,yes,,,no,,
A28,imazethapyr,1x,2,9,1,Waukesha,yes,yes,no,yes,,,no,,
A28,imazethapyr,1x,3,9,1,Waukesha,yes,yes,no,yes,,,no,,
A28,imazethapyr,1x,4,4,0,Waukesha,yes,yes,no,no,,,no,,
A28,imazethapyr,1x,5,9,1,Waukesha,yes,yes,no,yes,,,no,,
A28,imazethapyr,1x,6,4,0,Waukesha,yes,yes,no,no,,,no,,
A28,imazethapyr,1x,7,9,1,Waukesha,yes,yes,no,yes,,,no,,
A28,imazethapyr,1x,8,9,1,Waukesha,yes,yes,no,yes,,,no,,
A30,imazethapyr,1x,1,7,1,Door,yes,yes,yes,yes,,,no,,
A30,imazethapyr,1x,2,9,1,Door,yes,yes,yes,yes,,,no,,
A30,imazethapyr,1x,3,5,1,Door,yes,yes,yes,yes,,,no,,
A30,imazethapyr,1x,4,9,1,Door,yes,yes,yes,yes,,,no,,
A30,imazethapyr,1x,5,4,0,Door,yes,yes,yes,no,,,no,,
A30,imazethapyr,1x,6,9,1,Door,yes,yes,yes,yes,,,no,,
A30,imazethapyr,1x,7,9,1,Door,yes,yes,yes,yes,,,no,,
A30,imazethapyr,1x,8,5,1,Door,yes,yes,yes,yes,,,no,,
A31,imazethapyr,1x,1,7,1,Door,yes,yes,yes,yes,,,no,,
A31,imazethapyr,1x,2,8,1,Door,yes,yes,yes,yes,,,no,,
A31,imazethapyr,1x,3,9,1,Door,yes,yes,yes,yes,,,no,,
A31,imazethapyr,1x,4,5,1,Door,yes,yes,yes,yes,,,no,,
A31,imazethapyr,1x,5,9,1,Door,yes,yes,yes,yes,,,no,,
A31,imazethapyr,1x,6,2,0,Door,yes,yes,yes,no,,,no,,
A31,imazethapyr,1x,7,2,0,Door,yes,yes,yes,no,,,no,,
A31,imazethapyr,1x,8,8,1,Door,yes,yes,yes,yes,,,no,,
A32,imazethapyr,1x,1,9,1,Door,yes,yes,no,yes,,,no,,
A32,imazethapyr,1x,2,9,1,Door,yes,yes,no,yes,,,no,,
A32,imazethapyr,1x,3,9,1,Door,yes,yes,no,yes,,,no,,
A32,imazethapyr,1x,4,9,1,Door,yes,yes,no,yes,,,no,,
A32,imazethapyr,1x,5,9,1,Door,yes,yes,no,yes,,,no,,
A32,imazethapyr,1x,6,9,1,Door,yes,yes,no,yes,,,no,,
A32,imazethapyr,1x,7,9,1,Door,yes,yes,no,yes,,,no,,
A32,imazethapyr,1x,8,9,1,Door,yes,yes,no,yes,,,no,,
A33,imazethapyr,1x,1,9,1,Calumet,yes,no,no,yes,,,no,,
A33,imazethapyr,1x,2,3,0,Calumet,yes,no,no,no,,,no,,
A33,imazethapyr,1x,3,9,1,Calumet,yes,no,no,yes,,,no,,
A33,imazethapyr,1x,4,9,1,Calumet,yes,no,no,yes,,,no,,
A33,imazethapyr,1x,5,9,1,Calumet,yes,no,no,yes,,,no,,
A33,imazethapyr,1x,6,9,1,Calumet,yes,no,no,yes,,,no,,
A33,imazethapyr,1x,7,9,1,Calumet,yes,no,no,yes,,,no,,
A33,imazethapyr,1x,8,4,0,Calumet,yes,no,no,no,,,no,,
A34,imazethapyr,1x,1,3,0,Manitowoc,yes,yes,no,no,,,no,,
A34,imazethapyr,1x,2,9,1,Manitowoc,yes,yes,no,yes,,,no,,
A34,imazethapyr,1x,3,9,1,Manitowoc,yes,yes,no,yes,,,no,,
A34,imazethapyr,1x,4,2,0,Manitowoc,yes,yes,no,no,,,no,,
A34,imazethapyr,1x,5,9,1,Manitowoc,yes,yes,no,yes,,,no,,
A34,imazethapyr,1x,6,8,1,Manitowoc,yes,yes,no,yes,,,no,,
A34,imazethapyr,1x,7,9,1,Manitowoc,yes,yes,no,yes,,,no,,
A34,imazethapyr,1x,8,6,1,Manitowoc,yes,yes,no,yes,,,no,,
A35,imazethapyr,1x,1,3,0,Calumet,yes,yes,no,no,,,no,,
A35,imazethapyr,1x,2,9,1,Calumet,yes,yes,no,yes,,,no,,
A35,imazethapyr,1x,3,9,1,Calumet,yes,yes,no,yes,,,no,,
A35,imazethapyr,1x,4,2,0,Calumet,yes,yes,no,no,,,no,,
A35,imazethapyr,1x,5,9,1,Calumet,yes,yes,no,yes,,,no,,
A35,imazethapyr,1x,6,7,1,Calumet,yes,yes,no,yes,,,no,,
A35,imazethapyr,1x,7,4,0,Calumet,yes,yes,no,no,,,no,,
A35,imazethapyr,1x,8,9,1,Calumet,yes,yes,no,yes,,,no,,
A36,imazethapyr,1x,1,9,1,Calumet,yes,yes,no,yes,,,no,,
A36,imazethapyr,1x,2,9,1,Calumet,yes,yes,no,yes,,,no,,
A36,imazethapyr,1x,3,3,0,Calumet,yes,yes,no,no,,,no,,
A36,imazethapyr,1x,4,9,1,Calumet,yes,yes,no,yes,,,no,,
A36,imazethapyr,1x,5,9,1,Calumet,yes,yes,no,yes,,,no,,
A36,imazethapyr,1x,6,9,1,Calumet,yes,yes,no,yes,,,no,,
A36,imazethapyr,1x,7,9,1,Calumet,yes,yes,no,yes,,,no,,
A36,imazethapyr,1x,8,9,1,Calumet,yes,yes,no,yes,,,no,,
A37,imazethapyr,1x,1,9,1,Columbia,yes,no,no,yes,,,no,,
A37,imazethapyr,1x,2,9,1,Columbia,yes,no,no,yes,,,no,,
A37,imazethapyr,1x,3,9,1,Columbia,yes,no,no,yes,,,no,,
A37,imazethapyr,1x,4,9,1,Columbia,yes,no,no,yes,,,no,,
A37,imazethapyr,1x,5,9,1,Columbia,yes,no,no,yes,,,no,,
A37,imazethapyr,1x,6,9,1,Columbia,yes,no,no,yes,,,no,,
A37,imazethapyr,1x,7,2,0,Columbia,yes,no,no,no,,,no,,
A37,imazethapyr,1x,8,9,1,Columbia,yes,no,no,yes,,,no,,
A38,imazethapyr,1x,1,8,1,Sheboygan,yes,yes,no,yes,,,no,,
A38,imazethapyr,1x,2,9,1,Sheboygan,yes,yes,no,yes,,,no,,
A38,imazethapyr,1x,3,8,1,Sheboygan,yes,yes,no,yes,,,no,,
A38,imazethapyr,1x,4,9,1,Sheboygan,yes,yes,no,yes,,,no,,
A38,imazethapyr,1x,5,9,1,Sheboygan,yes,yes,no,yes,,,no,,
A38,imazethapyr,1x,6,9,1,Sheboygan,yes,yes,no,yes,,,no,,
A38,imazethapyr,1x,7,8,1,Sheboygan,yes,yes,no,yes,,,no,,
A38,imazethapyr,1x,8,3,0,Sheboygan,yes,yes,no,no,,,no,,
A39,imazethapyr,1x,1,1,0,Sheboygan,yes,no,no,no,,,no,,
A39,imazethapyr,1x,2,8,1,Sheboygan,yes,no,no,yes,,,no,,
A39,imazethapyr,1x,3,1,0,Sheboygan,yes,no,no,no,,,no,,
A39,imazethapyr,1x,4,1,0,Sheboygan,yes,no,no,no,,,no,,
A39,imazethapyr,1x,5,1,0,Sheboygan,yes,no,no,no,,,no,,
A39,imazethapyr,1x,6,9,1,Sheboygan,yes,no,no,yes,,,no,,
A39,imazethapyr,1x,7,8,1,Sheboygan,yes,no,no,yes,,,no,,
A39,imazethapyr,1x,8,9,1,Sheboygan,yes,no,no,yes,,,no,,
A40,imazethapyr,1x,1,8,1,Rock,yes,yes,no,yes,,,yes,,
A40,imazethapyr,1x,2,9,1,Rock,yes,yes,no,yes,,,yes,,
A40,imazethapyr,1x,3,9,1,Rock,yes,yes,no,yes,,,yes,,
A40,imazethapyr,1x,4,9,1,Rock,yes,yes,no,yes,,,yes,,
A40,imazethapyr,1x,5,8,1,Rock,yes,yes,no,yes,,,yes,,
A40,imazethapyr,1x,6,9,1,Rock,yes,yes,no,yes,,,yes,,
A40,imazethapyr,1x,7,3,0,Rock,yes,yes,no,no,,,yes,,
A40,imazethapyr,1x,8,4,0,Rock,yes,yes,no,no,,,yes,,
A41,imazethapyr,1x,1,9,1,Brown,yes,yes,no,yes,,,no,,
A41,imazethapyr,1x,2,4,0,Brown,yes,yes,no,no,,,no,,
A41,imazethapyr,1x,3,8,1,Brown,yes,yes,no,yes,,,no,,
A41,imazethapyr,1x,4,9,1,Brown,yes,yes,no,yes,,,no,,
A41,imazethapyr,1x,5,9,1,Brown,yes,yes,no,yes,,,no,,
A41,imazethapyr,1x,6,9,1,Brown,yes,yes,no,yes,,,no,,
A41,imazethapyr,1x,7,9,1,Brown,yes,yes,no,yes,,,no,,
A41,imazethapyr,1x,8,5,1,Brown,yes,yes,no,yes,,,no,,
A44,imazethapyr,1x,1,9,1,Rock,yes,yes,no,yes,,,no,,
A44,imazethapyr,1x,2,9,1,Rock,yes,yes,no,yes,,,no,,
A44,imazethapyr,1x,3,9,1,Rock,yes,yes,no,yes,,,no,,
A44,imazethapyr,1x,4,9,1,Rock,yes,yes,no,yes,,,no,,
A44,imazethapyr,1x,5,3,0,Rock,yes,yes,no,no,,,no,,
A44,imazethapyr,1x,6,9,1,Rock,yes,yes,no,yes,,,no,,
A44,imazethapyr,1x,7,9,1,Rock,yes,yes,no,yes,,,no,,
A44,imazethapyr,1x,8,9,1,Rock,yes,yes,no,yes,,,no,,
A45,imazethapyr,1x,1,9,1,Green,yes,yes,no,yes,,,no,,
A45,imazethapyr,1x,2,9,1,Green,yes,yes,no,yes,,,no,,
A45,imazethapyr,1x,3,9,1,Green,yes,yes,no,yes,,,no,,
A45,imazethapyr,1x,4,9,1,Green,yes,yes,no,yes,,,no,,
A45,imazethapyr,1x,5,9,1,Green,yes,yes,no,yes,,,no,,
A45,imazethapyr,1x,6,9,1,Green,yes,yes,no,yes,,,no,,
A45,imazethapyr,1x,7,9,1,Green,yes,yes,no,yes,,,no,,
A45,imazethapyr,1x,8,9,1,Green,yes,yes,no,yes,,,no,,
A47,imazethapyr,1x,1,7,1,Green,yes,no,no,yes,,,no,,
A47,imazethapyr,1x,2,9,1,Green,yes,no,no,yes,,,no,,
A47,imazethapyr,1x,3,9,1,Green,yes,no,no,yes,,,no,,
A47,imazethapyr,1x,4,9,1,Green,yes,no,no,yes,,,no,,
A47,imazethapyr,1x,5,9,1,Green,yes,no,no,yes,,,no,,
A47,imazethapyr,1x,6,9,1,Green,yes,no,no,yes,,,no,,
A47,imazethapyr,1x,7,9,1,Green,yes,no,no,yes,,,no,,
A47,imazethapyr,1x,8,9,1,Green,yes,no,no,yes,,,no,,
A51,imazethapyr,1x,1,9,1,Dane,yes,yes,no,yes,,,yes,,
A51,imazethapyr,1x,2,9,1,Dane,yes,yes,no,yes,,,yes,,
A51,imazethapyr,1x,3,9,1,Dane,yes,yes,no,yes,,,yes,,
A51,imazethapyr,1x,4,9,1,Dane,yes,yes,no,yes,,,yes,,
A51,imazethapyr,1x,5,9,1,Dane,yes,yes,no,yes,,,yes,,
A51,imazethapyr,1x,6,9,1,Dane,yes,yes,no,yes,,,yes,,
A51,imazethapyr,1x,7,9,1,Dane,yes,yes,no,yes,,,yes,,
A51,imazethapyr,1x,8,9,1,Dane,yes,yes,no,yes,,,yes,,
A52,imazethapyr,1x,1,9,1,Green,yes,yes,no,yes,,,yes,,
A52,imazethapyr,1x,2,3,0,Green,yes,yes,no,no,,,yes,,
A52,imazethapyr,1x,3,9,1,Green,yes,yes,no,yes,,,yes,,
A52,imazethapyr,1x,4,9,1,Green,yes,yes,no,yes,,,yes,,
A52,imazethapyr,1x,5,2,0,Green,yes,yes,no,no,,,yes,,
A52,imazethapyr,1x,6,1,0,Green,yes,yes,no,no,,,yes,,
A52,imazethapyr,1x,7,9,1,Green,yes,yes,no,yes,,,yes,,
A52,imazethapyr,1x,8,9,1,Green,yes,yes,no,yes,,,yes,,
A53,imazethapyr,1x,1,9,1,Rock,yes,yes,yes,yes,,,no,,
A53,imazethapyr,1x,2,3,0,Rock,yes,yes,yes,no,,,no,,
A53,imazethapyr,1x,3,5,1,Rock,yes,yes,yes,yes,,,no,,
A53,imazethapyr,1x,4,9,1,Rock,yes,yes,yes,yes,,,no,,
A53,imazethapyr,1x,5,9,1,Rock,yes,yes,yes,yes,,,no,,
A53,imazethapyr,1x,6,9,1,Rock,yes,yes,yes,yes,,,no,,
A53,imazethapyr,1x,7,8,1,Rock,yes,yes,yes,yes,,,no,,
A53,imazethapyr,1x,8,4,0,Rock,yes,yes,yes,no,,,no,,
A55,imazethapyr,1x,1,9,1,Rock,yes,yes,no,yes,,,yes,,
A55,imazethapyr,1x,2,9,1,Rock,yes,yes,no,yes,,,yes,,
A55,imazethapyr,1x,3,9,1,Rock,yes,yes,no,yes,,,yes,,
A55,imazethapyr,1x,4,9,1,Rock,yes,yes,no,yes,,,yes,,
A55,imazethapyr,1x,5,9,1,Rock,yes,yes,no,yes,,,yes,,
A55,imazethapyr,1x,6,9,1,Rock,yes,yes,no,yes,,,yes,,
A55,imazethapyr,1x,7,9,1,Rock,yes,yes,no,yes,,,yes,,
A55,imazethapyr,1x,8,9,1,Rock,yes,yes,no,yes,,,yes,,
A56,imazethapyr,1x,1,7,1,Rock,yes,no,no,yes,,,yes,,
A56,imazethapyr,1x,2,9,1,Rock,yes,no,no,yes,,,yes,,
A56,imazethapyr,1x,3,9,1,Rock,yes,no,no,yes,,,yes,,
A56,imazethapyr,1x,4,9,1,Rock,yes,no,no,yes,,,yes,,
A56,imazethapyr,1x,5,9,1,Rock,yes,no,no,yes,,,yes,,
A56,imazethapyr,1x,6,9,1,Rock,yes,no,no,yes,,,yes,,
A56,imazethapyr,1x,7,9,1,Rock,yes,no,no,yes,,,yes,,
A56,imazethapyr,1x,8,9,1,Rock,yes,no,no,yes,,,yes,,
A57,imazethapyr,1x,1,9,1,Rock,yes,yes,no,yes,,,yes,,
A57,imazethapyr,1x,2,9,1,Rock,yes,yes,no,yes,,,yes,,
A57,imazethapyr,1x,3,9,1,Rock,yes,yes,no,yes,,,yes,,
A57,imazethapyr,1x,4,9,1,Rock,yes,yes,no,yes,,,yes,,
A57,imazethapyr,1x,5,3,0,Rock,yes,yes,no,no,,,yes,,
A57,imazethapyr,1x,6,7,1,Rock,yes,yes,no,yes,,,yes,,
A57,imazethapyr,1x,7,9,1,Rock,yes,yes,no,yes,,,yes,,
A57,imazethapyr,1x,8,8,1,Rock,yes,yes,no,yes,,,yes,,
A58,imazethapyr,1x,1,4,0,Rock,yes,yes,no,no,,,no,,
A58,imazethapyr,1x,2,4,0,Rock,yes,yes,no,no,,,no,,
