pop,herb,rate,rep,ve,surv,ima_R,County,Corn_Soy,Tillage,Manure,SOA_2,SOA_9,SOA_5
A32,imazethapyr,1x,2,9,1,yes,Door,yes,yes,no,no,,
A32,imazethapyr,1x,3,9,1,yes,Door,yes,yes,no,no,,
A32,imazethapyr,1x,4,9,1,yes,Door,yes,yes,no,no,,
A32,imazethapyr,1x,5,9,1,yes,Door,yes,yes,no,no,,
A32,imazethapyr,1x,6,9,1,yes,Door,yes,yes,no,no,,
A32,imazethapyr,1x,7,9,1,yes,Door,yes,yes,no,no,,
A32,imazethapyr,1x,8,3,0,no,Door,yes,yes,no,no,,
A33,imazethapyr,1x,1,8,1,yes,Calumet,yes,no,no,no,,
A33,imazethapyr,1x,2,9,1,yes,Calumet,yes,no,no,no,,
A33,imazethapyr,1x,3,9,1,yes,Calumet,yes,no,no,no,,
A33,imazethapyr,1x,4,9,1,yes,Calumet,yes,no,no,no,,
A33,imazethapyr,1x,5,9,1,yes,Calumet,yes,no,no,no,,
A33,imazethapyr,1x,6,9,1,yes,Calumet,yes,no,no,no,,
A33,imazethapyr,1x,7,8,1,yes,Calumet,yes,no,no,no,,
A33,imazethapyr,1x,8,9,1,yes,Calumet,yes,no,no,no,,
A34,imazethapyr,1x,1,9,1,yes,Manitowoc,yes,yes,no,no,,
A34,imazethapyr,1x,2,3,0,no,Manitowoc,yes,yes,no,no,,
A34,imazethapyr,1x,3,9,1,yes,Manitowoc,yes,yes,no,no,,
A34,imazethapyr,1x,4,3,0,no,Manitowoc,yes,yes,no,no,,
A34,imazethapyr,1x,5,9,1,yes,Manitowoc,yes,yes,no,no,,
A34,imazethapyr,1x,6,8,1,yes,Manitowoc,yes,yes,no,no,,
A34,imazethapyr,1x,7,1,0,no,Manitowoc,yes,yes,no,no,,
A34,imazethapyr,1x,8,8,1,yes,Manitowoc,yes,yes,no,no,,
A35,imazethapyr,1x,1,9,1,yes,Calumet,yes,yes,no,no,,
A35,imazethapyr,1x,2,3,0,no,Calumet,yes,yes,no,no,,
A35,imazethapyr,1x,3,9,1,yes,Calumet,yes,yes,no,no,,
A35,imazethapyr,1x,4,3,0,no,Calumet,yes,yes,no,no,,
A35,imazethapyr,1x,5,4,0,no,Calumet,yes,yes,no,no,,
A35,imazethapyr,1x,6,9,1,yes,Calumet,yes,yes,no,no,,
A35,imazethapyr,1x,7,3,0,no,Calumet,yes,yes,no,no,,
A35,imazethapyr,1x,8,8,1,yes,Calumet,yes,yes,no,no,,
A36,imazethapyr,1x,1,9,1,yes,Calumet,yes,yes,no,no,,
A36,imazethapyr,1x,2,8,1,yes,Calumet,yes,yes,no,no,,
A36,imazethapyr,1x,3,4,0,no,Calumet,yes,yes,no,no,,
A36,imazethapyr,1x,4,2,0,no,Calumet,yes,yes,no,no,,
A36,imazethapyr,1x,5,1,0,no,Calumet,yes,yes,no,no,,
A36,imazethapyr,1x,6,2,0,no,Calumet,yes,yes,no,no,,
A36,imazethapyr,1x,7,3,0,no,Calumet,yes,yes,no,no,,
A36,imazethapyr,1x,8,1,0,no,Calumet,yes,yes,no,no,,
A37,imazethapyr,1x,1,9,1,yes,Columbia,yes,no,no,no,,
A37,imazethapyr,1x,2,9,1,yes,Columbia,yes,no,no,no,,
A37,imazethapyr,1x,3,9,1,yes,Columbia,yes,no,no,no,,
A37,imazethapyr,1x,4,9,1,yes,Columbia,yes,no,no,no,,
A37,imazethapyr,1x,5,9,1,yes,Columbia,yes,no,no,no,,
A37,imazethapyr,1x,6,9,1,yes,Columbia,yes,no,no,no,,
A37,imazethapyr,1x,7,9,1,yes,Columbia,yes,no,no,no,,
A37,imazethapyr,1x,8,9,1,yes,Columbia,yes,no,no,no,,
A38,imazethapyr,1x,1,9,1,yes,Sheboygan,yes,yes,no,no,,
A38,imazethapyr,1x,2,4,0,no,Sheboygan,yes,yes,no,no,,
A38,imazethapyr,1x,3,1,0,no,Sheboygan,yes,yes,no,no,,
A38,imazethapyr,1x,4,4,0,no,Sheboygan,yes,yes,no,no,,
A38,imazethapyr,1x,5,9,1,yes,Sheboygan,yes,yes,no,no,,
A38,imazethapyr,1x,6,7,1,yes,Sheboygan,yes,yes,no,no,,
A38,imazethapyr,1x,7,1,0,no,Sheboygan,yes,yes,no,no,,
A38,imazethapyr,1x,8,1,0,no,Sheboygan,yes,yes,no,no,,
A39,imazethapyr,1x,1,7,1,yes,Sheboygan,yes,no,no,no,,
A39,imazethapyr,1x,2,7,1,yes,Sheboygan,yes,no,no,no,,
A39,imazethapyr,1x,3,2,0,no,Sheboygan,yes,no,no,no,,
A39,imazethapyr,1x,4,5,1,yes,Sheboygan,yes,no,no,no,,
A39,imazethapyr,1x,5,2,0,no,Sheboygan,yes,no,no,no,,
A39,imazethapyr,1x,6,7,1,yes,Sheboygan,yes,no,no,no,,
A39,imazethapyr,1x,7,8,1,yes,Sheboygan,yes,no,no,no,,
A39,imazethapyr,1x,8,1,0,no,Sheboygan,yes,no,no,no,,
A40,imazethapyr,1x,1,9,1,yes,Rock,yes,yes,no,yes,,
A40,imazethapyr,1x,2,9,1,yes,Rock,yes,yes,no,yes,,
A40,imazethapyr,1x,3,9,1,yes,Rock,yes,yes,no,yes,,
A40,imazethapyr,1x,4,8,1,yes,Rock,yes,yes,no,yes,,
A40,imazethapyr,1x,5,8,1,yes,Rock,yes,yes,no,yes,,
A40,imazethapyr,1x,6,8,1,yes,Rock,yes,yes,no,yes,,
A40,imazethapyr,1x,7,9,1,yes,Rock,yes,yes,no,yes,,
A40,imazethapyr,1x,8,9,1,yes,Rock,yes,yes,no,yes,,
A41,imazethapyr,1x,1,1,0,no,Brown,yes,yes,no,no,,
A41,imazethapyr,1x,2,1,0,no,Brown,yes,yes,no,no,,
A41,imazethapyr,1x,3,7,1,yes,Brown,yes,yes,no,no,,
A41,imazethapyr,1x,4,4,0,no,Brown,yes,yes,no,no,,
A41,imazethapyr,1x,5,7,1,yes,Brown,yes,yes,no,no,,
A41,imazethapyr,1x,6,7,1,yes,Brown,yes,yes,no,no,,
A41,imazethapyr,1x,7,1,0,no,Brown,yes,yes,no,no,,
A41,imazethapyr,1x,8,3,0,no,Brown,yes,yes,no,no,,
A43,imazethapyr,1x,1,9,1,yes,Green,yes,yes,no,no,,
A43,imazethapyr,1x,2,9,1,yes,Green,yes,yes,no,no,,
A43,imazethapyr,1x,3,9,1,yes,Green,yes,yes,no,no,,
A43,imazethapyr,1x,4,2,0,no,Green,yes,yes,no,no,,
A43,imazethapyr,1x,5,9,1,yes,Green,yes,yes,no,no,,
A43,imazethapyr,1x,6,1,0,no,Green,yes,yes,no,no,,
A43,imazethapyr,1x,7,9,1,yes,Green,yes,yes,no,no,,
A43,imazethapyr,1x,8,1,0,no,Green,yes,yes,no,no,,
A44,imazethapyr,1x,1,9,1,yes,Rock,yes,yes,no,no,,
A44,imazethapyr,1x,2,8,1,yes,Rock,yes,yes,no,no,,
A44,imazethapyr,1x,3,1,0,no,Rock,yes,yes,no,no,,
A44,imazethapyr,1x,4,9,1,yes,Rock,yes,yes,no,no,,
A44,imazethapyr,1x,5,8,1,yes,Rock,yes,yes,no,no,,
A44,imazethapyr,1x,6,9,1,yes,Rock,yes,yes,no,no,,
A44,imazethapyr,1x,7,8,1,yes,Rock,yes,yes,no,no,,
A44,imazethapyr,1x,8,8,1,yes,Rock,yes,yes,no,no,,
A45,imazethapyr,1x,1,6,1,yes,Green,yes,yes,no,no,,
A45,imazethapyr,1x,2,2,0,no,Green,yes,yes,no,no,,
A45,imazethapyr,1x,3,8,1,yes,Green,yes,yes,no,no,,
A45,imazethapyr,1x,4,8,1,yes,Green,yes,yes,no,no,,
A45,imazethapyr,1x,5,2,0,no,Green,yes,yes,no,no,,
A45,imazethapyr,1x,6,8,1,yes,Green,yes,yes,no,no,,
A45,imazethapyr,1x,7,6,1,yes,Green,yes,yes,no,no,,
A45,imazethapyr,1x,8,8,1,yes,Green,yes,yes,no,no,,
A47,imazethapyr,1x,1,1,0,no,Green,yes,no,no,no,,
A47,imazethapyr,1x,2,2,0,no,Green,yes,no,no,no,,
A47,imazethapyr,1x,3,8,1,yes,Green,yes,no,no,no,,
A47,imazethapyr,1x,4,8,1,yes,Green,yes,no,no,no,,
A47,imazethapyr,1x,5,9,1,yes,Green,yes,no,no,no,,
A47,imazethapyr,1x,6,8,1,yes,Green,yes,no,no,no,,
A47,imazethapyr,1x,7,7,1,yes,Green,yes,no,no,no,,
A47,imazethapyr,1x,8,9,1,yes,Green,yes,no,no,no,,
A51,imazethapyr,1x,1,7,1,yes,Dane,yes,yes,no,yes,,
A51,imazethapyr,1x,2,8,1,yes,Dane,yes,yes,no,yes,,
A51,imazethapyr,1x,3,2,0,no,Dane,yes,yes,no,yes,,
A51,imazethapyr,1x,4,8,1,yes,Dane,yes,yes,no,yes,,
A51,imazethapyr,1x,5,5,1,yes,Dane,yes,yes,no,yes,,
A51,imazethapyr,1x,6,8,1,yes,Dane,yes,yes,no,yes,,
A51,imazethapyr,1x,7,8,1,yes,Dane,yes,yes,no,yes,,
A51,imazethapyr,1x,8,8,1,yes,Dane,yes,yes,no,yes,,
A52,imazethapyr,1x,1,7,1,yes,Green,yes,yes,no,yes,,
A52,imazethapyr,1x,2,8,1,yes,Green,yes,yes,no,yes,,
A52,imazethapyr,1x,3,8,1,yes,Green,yes,yes,no,yes,,
A52,imazethapyr,1x,4,1,0,no,Green,yes,yes,no,yes,,
A52,imazethapyr,1x,5,1,0,no,Green,yes,yes,no,yes,,
A52,imazethapyr,1x,6,2,0,no,Green,yes,yes,no,yes,,
A52,imazethapyr,1x,7,2,0,no,Green,yes,yes,no,yes,,
A52,imazethapyr,1x,8,8,1,yes,Green,yes,yes,no,yes,,
A53,imazethapyr,1x,1,5,1,yes,Rock,yes,yes,yes,no,,
A53,imazethapyr,1x,2,7,1,yes,Rock,yes,yes,yes,no,,
A53,imazethapyr,1x,3,8,1,yes,Rock,yes,yes,yes,no,,
A53,imazethapyr,1x,4,3,0,no,Rock,yes,yes,yes,no,,
A53,imazethapyr,1x,5,2,0,no,Rock,yes,yes,yes,no,,
A54,imazethapyr,1x,1,8,1,yes,Rock,yes,no,no,yes,,
A54,imazethapyr,1x,2,8,1,yes,Rock,yes,no,no,yes,,
A54,imazethapyr,1x,3,8,1,yes,Rock,yes,no,no,yes,,
A54,imazethapyr,1x,4,8,1,yes,Rock,yes,no,no,yes,,
A54,imazethapyr,1x,5,8,1,yes,Rock,yes,no,no,yes,,
A54,imazethapyr,1x,6,8,1,yes,Rock,yes,no,no,yes,,
A54,imazethapyr,1x,7,8,1,yes,Rock,yes,no,no,yes,,
A54,imazethapyr,1x,8,9,1,yes,Rock,yes,no,no,yes,,
A55,imazethapyr,1x,1,8,1,yes,Rock,yes,yes,no,yes,,
A55,imazethapyr,1x,2,9,1,yes,Rock,yes,yes,no,yes,,
A55,imazethapyr,1x,3,8,1,yes,Rock,yes,yes,no,yes,,
A55,imazethapyr,1x,4,9,1,yes,Rock,yes,yes,no,yes,,
A55,imazethapyr,1x,5,9,1,yes,Rock,yes,yes,no,yes,,
A55,imazethapyr,1x,6,8,1,yes,Rock,yes,yes,no,yes,,
A55,imazethapyr,1x,7,4,0,no,Rock,yes,yes,no,yes,,
A55,imazethapyr,1x,8,9,1,yes,Rock,yes,yes,no,yes,,
A56,imazethapyr,1x,1,9,1,yes,Rock,yes,no,no,yes,,
A56,imazethapyr,1x,2,2,0,no,Rock,yes,no,no,yes,,
A56,imazethapyr,1x,3,9,1,yes,Rock,yes,no,no,yes,,
A57,imazethapyr,1x,1,7,1,yes,Rock,yes,yes,no,yes,,
A57,imazethapyr,1x,2,4,0,no,Rock,yes,yes,no,yes,,
A57,imazethapyr,1x,3,9,1,yes,Rock,yes,yes,no,yes,,
A57,imazethapyr,1x,4,2,0,no,Rock,yes,yes,no,yes,,
A57,imazethapyr,1x,5,8,1,yes,Rock,yes,yes,no,yes,,
A57,imazethapyr,1x,6,8,1,yes,Rock,yes,yes,no,yes,,
A57,imazethapyr,1x,7,8,1,yes,Rock,yes,yes,no,yes,,
A57,imazethapyr,1x,8,8,1,yes,Rock,yes,yes,no,yes,,
A58,imazethapyr,1x,1,8,1,yes,Rock,yes,yes,no,no,,
A58,imazethapyr,1x,2,9,1,yes,Rock,yes,yes,no,no,,
A58,imazethapyr,1x,3,9,1,yes,Rock,yes,yes,no,no,,
A58,imazethapyr,1x,4,4,0,no,Rock,yes,yes,no,no,,
A58,imazethapyr,1x,5,8,1,yes,Rock,yes,yes,no,no,,
A58,imazethapyr,1x,6,1,0,no,Rock,yes,yes,no,no,,
A58,imazethapyr,1x,7,9,1,yes,Rock,yes,yes,no,no,,
A58,imazethapyr,1x,8,4,0,no,Rock,yes,yes,no,no,,
A59,imazethapyr,1x,1,9,1,yes,Green,yes,yes,no,yes,,
A59,imazethapyr,1x,2,8,1,yes,Green,yes,yes,no,yes,,
A59,imazethapyr,1x,3,9,1,yes,Green,yes,yes,no,yes,,
A59,imazethapyr,1x,4,9,1,yes,Green,yes,yes,no,yes,,
A59,imazethapyr,1x,5,9,1,yes,Green,yes,yes,no,yes,,
A59,imazethapyr,1x,6,9,1,yes,Green,yes,yes,no,yes,,
A59,imazethapyr,1x,7,9,1,yes,Green,yes,yes,no,yes,,
A59,imazethapyr,1x,8,9,1,yes,Green,yes,yes,no,yes,,
A61,imazethapyr,1x,1,7,1,yes,Green,yes,no,no,yes,,
A61,imazethapyr,1x,2,9,1,yes,Green,yes,no,no,yes,,
A61,imazethapyr,1x,3,1,0,no,Green,yes,no,no,yes,,
A61,imazethapyr,1x,4,8,1,yes,Green,yes,no,no,yes,,
A61,imazethapyr,1x,5,3,0,no,Green,yes,no,no,yes,,
A61,imazethapyr,1x,6,9,1,yes,Green,yes,no,no,yes,,
A61,imazethapyr,1x,7,9,1,yes,Green,yes,no,no,yes,,
A61,imazethapyr,1x,8,9,1,yes,Green,yes,no,no,yes,,
A62,imazethapyr,1x,1,9,1,yes,Rock,yes,no,no,yes,,
A62,imazethapyr,1x,2,8,1,yes,Rock,yes,no,no,yes,,
A62,imazethapyr,1x,3,9,1,yes,Rock,yes,no,no,yes,,
A62,imazethapyr,1x,4,8,1,yes,Rock,yes,no,no,yes,,
A62,imazethapyr,1x,5,9,1,yes,Rock,yes,no,no,yes,,
A62,imazethapyr,1x,6,9,1,yes,Rock,yes,no,no,yes,,
A62,imazethapyr,1x,7,9,1,yes,Rock,yes,no,no,yes,,
A62,imazethapyr,1x,8,9,1,yes,Rock,yes,no,no,yes,,
A63,imazethapyr,1x,1,8,1,yes,Green,yes,yes,no,yes,,
A63,imazethapyr,1x,2,9,1,yes,Green,yes,yes,no,yes,,
A63,imazethapyr,1x,3,1,0,no,Green,yes,yes,no,yes,,
A63,imazethapyr,1x,4,1,0,no,Green,yes,yes,no,yes,,
A63,imazethapyr,1x,5,8,1,yes,Green,yes,yes,no,yes,,
A63,imazethapyr,1x,6,8,1,yes,Green,yes,yes,no,yes,,
A63,imazethapyr,1x,7,4,0,no,Green,yes,yes,no,yes,,
A63,imazethapyr,1x,8,4,0,no,Green,yes,yes,no,yes,,
A64,imazethapyr,1x,1,9,1,yes,Rock,yes,no,no,yes,,
A64,imazethapyr,1x,2,9,1,yes,Rock,yes,no,no,yes,,
A64,imazethapyr,1x,3,9,1,yes,Rock,yes,no,no,yes,,
A64,imazethapyr,1x,4,9,1,yes,Rock,yes,no,no,yes,,
A64,imazethapyr,1x,5,9,1,yes,Rock,yes,no,no,yes,,
A64,imazethapyr,1x,6,4,0,no,Rock,yes,no,no,yes,,
A64,imazethapyr,1x,7,9,1,yes,Rock,yes,no,no,yes,,
A64,imazethapyr,1x,8,9,1,yes,Rock,yes,no,no,yes,,
A65,imazethapyr,1x,1,7,1,yes,Grant,yes,yes,yes,yes,,
A65,imazethapyr,1x,2,5,1,yes,Grant,yes,yes,yes,yes,,
A65,imazethapyr,1x,3,5,1,yes,Grant,yes,yes,yes,yes,,
A66,imazethapyr,1x,1,8,1,yes,Grant,yes,yes,yes,no,,
A66,imazethapyr,1x,2,9,1,yes,Grant,yes,yes,yes,no,,
A66,imazethapyr,1x,3,9,1,yes,Grant,yes,yes,yes,no,,
A66,imazethapyr,1x,4,9,1,yes,Grant,yes,yes,yes,no,,
A66,imazethapyr,1x,5,9,1,yes,Grant,yes,yes,yes,no,,
A66,imazethapyr,1x,6,9,1,yes,Grant,yes,yes,yes,no,,
A66,imazethapyr,1x,7,9,1,yes,Grant,yes,yes,yes,no,,
A66,imazethapyr,1x,8,9,1,yes,Grant,yes,yes,yes,no,,
A67,imazethapyr,1x,1,9,1,yes,Found du Lac,yes,no,no,no,,
A67,imazethapyr,1x,2,8,1,yes,Found du Lac,yes,no,no,no,,
A67,imazethapyr,1x,3,2,0,no,Found du Lac,yes,no,no,no,,
A67,imazethapyr,1x,4,9,1,yes,Found du Lac,yes,no,no,no,,
A67,imazethapyr,1x,5,8,1,yes,Found du Lac,yes,no,no,no,,
A67,imazethapyr,1x,6,1,0,no,Found du Lac,yes,no,no,no,,
A67,imazethapyr,1x,7,9,1,yes,Found du Lac,yes,no,no,no,,
A67,imazethapyr,1x,8,9,1,yes,Found du Lac,yes,no,no,no,,
A68,imazethapyr,1x,1,9,1,yes,Calumet,yes,yes,yes,no,,
A68,imazethapyr,1x,2,9,1,yes,Calumet,yes,yes,yes,no,,
A68,imazethapyr,1x,3,9,1,yes,Calumet,yes,yes,yes,no,,
A68,imazethapyr,1x,4,8,1,yes,Calumet,yes,yes,yes,no,,
A68,imazethapyr,1x,5,9,1,yes,Calumet,yes,yes,yes,no,,
A68,imazethapyr,1x,6,9,1,yes,Calumet,yes,yes,yes,no,,
A68,imazethapyr,1x,7,9,1,yes,Calumet,yes,yes,yes,no,,
A68,imazethapyr,1x,8,9,1,yes,Calumet,yes,yes,yes,no,,
A69,imazethapyr,1x,1,9,1,yes,Found du Lac,yes,no,no,no,,
A69,imazethapyr,1x,2,4,0,no,Found du Lac,yes,no,no,no,,
A69,imazethapyr,1x,3,2,0,no,Found du Lac,yes,no,no,no,,
A69,imazethapyr,1x,4,8,1,yes,Found du Lac,yes,no,no,no,,
A69,imazethapyr,1x,5,2,0,no,Found du Lac,yes,no,no,no,,
A69,imazethapyr,1x,6,2,0,no,Found du Lac,yes,no,no,no,,
A69,imazethapyr,1x,7,9,1,yes,Found du Lac,yes,no,no,no,,
A69,imazethapyr,1x,8,3,0,no,Found du Lac,yes,no,no,no,,
A70,imazethapyr,1x,1,8,1,yes,Monroe,yes,no,no,yes,,
A70,imazethapyr,1x,2,9,1,yes,Monroe,yes,no,no,yes,,
A70,imazethapyr,1x,3,9,1,yes,Monroe,yes,no,no,yes,,
A70,imazethapyr,1x,4,9,1,yes,Monroe,yes,no,no,yes,,
A70,imazethapyr,1x,5,9,1,yes,Monroe,yes,no,no,yes,,
A70,imazethapyr,1x,6,8,1,yes,Monroe,yes,no,no,yes,,
A70,imazethapyr,1x,7,9,1,yes,Monroe,yes,no,no,yes,,
A70,imazethapyr,1x,8,9,1,yes,Monroe,yes,no,no,yes,,
A72,imazethapyr,1x,1,4,0,no,Waupaca,yes,yes,no,yes,,
A72,imazethapyr,1x,2,8,1,yes,Waupaca,yes,yes,no,yes,,
A72,imazethapyr,1x,3,9,1,yes,Waupaca,yes,yes,no,yes,,
A72,imazethapyr,1x,4,7,1,yes,Waupaca,yes,yes,no,yes,,
A72,imazethapyr,1x,5,1,0,no,Waupaca,yes,yes,no,yes,,
A72,imazethapyr,1x,6,9,1,yes,Waupaca,yes,yes,no,yes,,
A72,imazethapyr,1x,7,9,1,yes,Waupaca,yes,yes,no,yes,,
A72,imazethapyr,1x,8,9,1,yes,Waupaca,yes,yes,no,yes,,
A75,imazethapyr,1x,1,6,1,yes,Found du Lac,yes,no,no,no,,
A75,imazethapyr,1x,2,9,1,yes,Found du Lac,yes,no,no,no,,
A75,imazethapyr,1x,3,9,1,yes,Found du Lac,yes,no,no,no,,
A75,imazethapyr,1x,4,9,1,yes,Found du Lac,yes,no,no,no,,
A75,imazethapyr,1x,5,9,1,yes,Found du Lac,yes,no,no,no,,
A75,imazethapyr,1x,6,8,1,yes,Found du Lac,yes,no,no,no,,
A75,imazethapyr,1x,7,9,1,yes,Found du Lac,yes,no,no,no,,
A75,imazethapyr,1x,8,9,1,yes,Found du Lac,yes,no,no,no,,
A76,imazethapyr,1x,1,1,0,no,Found du Lac,yes,no,no,no,,
A76,imazethapyr,1x,2,9,1,yes,Found du Lac,yes,no,no,no,,
A76,imazethapyr,1x,3,9,1,yes,Found du Lac,yes,no,no,no,,
A76,imazethapyr,1x,4,9,1,yes,Found du Lac,yes,no,no,no,,
A76,imazethapyr,1x,5,9,1,yes,Found du Lac,yes,no,no,no,,
A76,imazethapyr,1x,6,9,1,yes,Found du Lac,yes,no,no,no,,
A76,imazethapyr,1x,7,9,1,yes,Found du Lac,yes,no,no,no,,
A76,imazethapyr,1x,8,9,1,yes,Found du Lac,yes,no,no,no,,
A77,imazethapyr,1x,1,9,1,yes,Found du Lac,yes,yes,no,no,,
A77,imazethapyr,1x,2,8,1,yes,Found du Lac,yes,yes,no,no,,
A77,imazethapyr,1x,3,7,1,yes,Found du Lac,yes,yes,no,no,,
A77,imazethapyr,1x,4,9,1,yes,Found du Lac,yes,yes,no,no,,
A77,imazethapyr,1x,5,9,1,yes,Found du Lac,yes,yes,no,no,,
A77,imazethapyr,1x,6,9,1,yes,Found du Lac,yes,yes,no,no,,
A77,imazethapyr,1x,7,8,1,yes,Found du Lac,yes,yes,no,no,,
A77,imazethapyr,1x,8,8,1,yes,Found du Lac,yes,yes,no,no,,
A78,imazethapyr,1x,1,3,0,no,,yes,yes,no,no,,
A78,imazethapyr,1x,2,9,1,yes,,yes,yes,no,no,,
A78,imazethapyr,1x,3,4,0,no,,yes,yes,no,no,,
A78,imazethapyr,1x,4,9,1,yes,,yes,yes,no,no,,
A78,imazethapyr,1x,5,9,1,yes,,yes,yes,no,no,,
A78,imazethapyr,1x,6,9,1,yes,,yes,yes,no,no,,
A78,imazethapyr,1x,7,9,1,yes,,yes,yes,no,no,,
A78,imazethapyr,1x,8,9,1,yes,,yes,yes,no,no,,
A79,imazethapyr,1x,1,8,1,yes,,yes,yes,no,no,,
A79,imazethapyr,1x,2,8,1,yes,,yes,yes,no,no,,
A79,imazethapyr,1x,3,9,1,yes,,yes,yes,no,no,,
A79,imazethapyr,1x,4,9,1,yes,,yes,yes,no,no,,
A79,imazethapyr,1x,5,9,1,yes,,yes,yes,no,no,,
A79,imazethapyr,1x,6,9,1,yes,,yes,yes,no,no,,
A79,imazethapyr,1x,7,9,1,yes,,yes,yes,no,no,,
A79,imazethapyr,1x,8,9,1,yes,,yes,yes,no,no,,
A80,imazethapyr,1x,1,9,1,yes,,yes,yes,no,yes,,
A80,imazethapyr,1x,2,9,1,yes,,yes,yes,no,yes,,
A80,imazethapyr,1x,3,8,1,yes,,yes,yes,no,yes,,
A80,imazethapyr,1x,4,5,1,yes,,yes,yes,no,yes,,
A80,imazethapyr,1x,5,8,1,yes,,yes,yes,no,yes,,
A80,imazethapyr,1x,6,8,1,yes,,yes,yes,no,yes,,
A80,imazethapyr,1x,7,7,1,yes,,yes,yes,no,yes,,
A80,imazethapyr,1x,8,6,1,yes,,yes,yes,no,yes,,
A81,imazethapyr,1x,1,8,1,yes,,yes,yes,no,yes,,
A81,imazethapyr,1x,2,9,1,yes,,yes,yes,no,yes,,
A81,imazethapyr,1x,3,9,1,yes,,yes,yes,no,yes,,
A81,imazethapyr,1x,4,9,1,yes,,yes,yes,no,yes,,
A81,imazethapyr,1x,5,8,1,yes,,yes,yes,no,yes,,
A81,imazethapyr,1x,6,8,1,yes,,yes,yes,no,yes,,
A81,imazethapyr,1x,7,8,1,yes,,yes,yes,no,yes,,
A81,imazethapyr,1x,8,8,1,yes,,yes,yes,no,yes,,
A82,imazethapyr,1x,1,5,1,yes,Chippewa,yes,yes,no,yes,,
A82,imazethapyr,1x,2,4,0,no,Chippewa,yes,yes,no,yes,,
A82,imazethapyr,1x,3,6,1,yes,Chippewa,yes,yes,no,yes,,
A82,imazethapyr,1x,4,6,1,yes,Chippewa,yes,yes,no,yes,,
A82,imazethapyr,1x,5,1,0,no,Chippewa,yes,yes,no,yes,,
A82,imazethapyr,1x,6,1,0,no,Chippewa,yes,yes,no,yes,,
A82,imazethapyr,1x,7,8,1,yes,Chippewa,yes,yes,no,yes,,
A82,imazethapyr,1x,8,9,1,yes,Chippewa,yes,yes,no,yes,,
A83,imazethapyr,1x,1,8,1,yes,Winnebago,yes,no,no,no,,
A83,imazethapyr,1x,2,1,0,no,Winnebago,yes,no,no,no,,
A83,imazethapyr,1x,3,8,1,yes,Winnebago,yes,no,no,no,,
A83,imazethapyr,1x,4,8,1,yes,Winnebago,yes,no,no,no,,
A83,imazethapyr,1x,5,2,0,no,Winnebago,yes,no,no,no,,
A83,imazethapyr,1x,6,7,1,yes,Winnebago,yes,no,no,no,,
A83,imazethapyr,1x,7,7,1,yes,Winnebago,yes,no,no,no,,
A84,imazethapyr,1x,1,8,1,yes,Pierce,yes,no,no,no,,
A84,imazethapyr,1x,2,9,1,yes,Pierce,yes,no,no,no,,
A84,imazethapyr,1x,3,8,1,yes,Pierce,yes,no,no,no,,
A84,imazethapyr,1x,4,9,1,yes,Pierce,yes,no,no,no,,
A84,imazethapyr,1x,5,9,1,yes,Pierce,yes,no,no,no,,
A84,imazethapyr,1x,6,5,1,yes,Pierce,yes,no,no,no,,
A84,imazethapyr,1x,7,9,1,yes,Pierce,yes,no,no,no,,
A84,imazethapyr,1x,8,9,1,yes,Pierce,yes,no,no,no,,
A86,imazethapyr,1x,1,9,1,yes,Pierce,yes,yes,no,no,,
A86,imazethapyr,1x,2,8,1,yes,Pierce,yes,yes,no,no,,
A86,imazethapyr,1x,3,8,1,yes,Pierce,yes,yes,no,no,,
A86,imazethapyr,1x,4,8,1,yes,Pierce,yes,yes,no,no,,
A86,imazethapyr,1x,5,9,1,yes,Pierce,yes,yes,no,no,,
A86,imazethapyr,1x,6,9,1,yes,Pierce,yes,yes,no,no,,
A86,imazethapyr,1x,7,9,1,yes,Pierce,yes,yes,no,no,,
A86,imazethapyr,1x,8,9,1,yes,Pierce,yes,yes,no,no,,
A88,imazethapyr,1x,1,7,1,yes,,yes,yes,no,no,,
A88,imazethapyr,1x,2,2,0,no,,yes,yes,no,no,,
A88,imazethapyr,1x,3,8,1,yes,,yes,yes,no,no,,
A88,imazethapyr,1x,4,1,0,no,,yes,yes,no,no,,
A88,imazethapyr,1x,5,4,0,no,,yes,yes,no,no,,
A88,imazethapyr,1x,6,8,1,yes,,yes,yes,no,no,,
A88,imazethapyr,1x,7,8,1,yes,,yes,yes,no,no,,
A88,imazethapyr,1x,8,8,1,yes,,yes,yes,no,no,,
A91,imazethapyr,1x,1,2,0,no,Chippewa,yes,yes,yes,no,,
A91,imazethapyr,1x,2,9,1,yes,Chippewa,yes,yes,yes,no,,
A91,imazethapyr,1x,3,7,1,yes,Chippewa,yes,yes,yes,no,,
A91,imazethapyr,1x,4,3,0,no,Chippewa,yes,yes,yes,no,,
A91,imazethapyr,1x,5,1,0,no,Chippewa,yes,yes,yes,no,,
A91,imazethapyr,1x,6,8,1,yes,Chippewa,yes,yes,yes,no,,
A91,imazethapyr,1x,7,6,1,yes,Chippewa,yes,yes,yes,no,,
A91,imazethapyr,1x,8,2,0,no,Chippewa,yes,yes,yes,no,,
A1,glyphosate,1x,1,9,1,yes,,yes,yes,no,,no,
A1,glyphosate,1x,2,9,1,yes,,yes,yes,no,,no,
A1,glyphosate,1x,3,8,1,yes,,yes,yes,no,,no,
