run,pop,Herbicide,Dose,rep,count,biomass,count_red,bio_red
2,A41,Fomesafen,1x,3,0,0,1,1
2,A41,Fomesafen,1x,4,0,0,1,1
2,A41,S-metolachlor,1x,1,0,0,1,1
2,A41,S-metolachlor,1x,2,0,0,1,1
2,A41,S-metolachlor,1x,3,0,0,1,1
2,A41,S-metolachlor,1x,4,0,0,1,1
2,A41,Mesotrione,1x,1,0,0,1,1
2,A41,Mesotrione,1x,2,0,0,1,1
2,A41,Mesotrione,1x,3,0,0,1,1
2,A41,Mesotrione,1x,4,0,0,1,1
2,A41,Fomesafen,3x,1,0,0,1,1
2,A41,Fomesafen,3x,2,0,0,1,1
2,A41,Fomesafen,3x,3,0,0,1,1
2,A41,Fomesafen,3x,4,0,0,1,1
2,A41,S-metolachlor,3x,1,0,0,1,1
2,A41,S-metolachlor,3x,2,0,0,1,1
2,A41,S-metolachlor,3x,3,0,0,1,1
2,A41,S-metolachlor,3x,4,0,0,1,1
2,A41,Mesotrione,3x,1,0,0,1,1
2,A41,Mesotrione,3x,2,0,0,1,1
2,A41,Mesotrione,3x,3,0,0,1,1
2,A41,Mesotrione,3x,4,0,0,1,1
2,A44,Fomesafen,0.5x,1,2,0.0351,0.947712418,0.972303868
2,A44,Fomesafen,0.5x,2,2,0.1002,0.947712418,0.920935829
2,A44,Fomesafen,0.5x,3,9,0.309,0.764705882,0.756179354
2,A44,Fomesafen,0.5x,4,8,0.2394,0.790849673,0.811098179
2,A44,S-metolachlor,0.5x,1,0,0,1,1
2,A44,S-metolachlor,0.5x,2,0,0,1,1
2,A44,S-metolachlor,0.5x,3,0,0,1,1
2,A44,S-metolachlor,0.5x,4,0,0,1,1
2,A44,Mesotrione,0.5x,1,0,0,1,1
2,A44,Mesotrione,0.5x,2,0,0,1,1
2,A44,Mesotrione,0.5x,3,0,0,1,1
2,A44,Mesotrione,0.5x,4,0,0,1,1
2,A44,Fomesafen,1x,1,1,0.0065,0.973856209,0.994871087
2,A44,Fomesafen,1x,2,0,0,1,1
2,A44,Fomesafen,1x,3,0,0,1,1
2,A44,Fomesafen,1x,4,1,0.0176,0.973856209,0.986112481
2,A44,S-metolachlor,1x,1,0,0,1,1
2,A44,S-metolachlor,1x,2,0,0,1,1
2,A44,S-metolachlor,1x,3,0,0,1,1
2,A44,S-metolachlor,1x,4,0,0,1,1
2,A44,Mesotrione,1x,1,0,0,1,1
2,A44,Mesotrione,1x,2,0,0,1,1
2,A44,Mesotrione,1x,3,0,0,1,1
2,A44,Mesotrione,1x,4,0,0,1,1
2,A44,Fomesafen,3x,1,0,0,1,1
2,A44,Fomesafen,3x,2,0,0,1,1
2,A44,Fomesafen,3x,3,0,0,1,1
2,A44,Fomesafen,3x,4,0,0,1,1
2,A44,S-metolachlor,3x,1,0,0,1,1
2,A44,S-metolachlor,3x,2,0,0,1,1
2,A44,S-metolachlor,3x,3,0,0,1,1
2,A44,S-metolachlor,3x,4,0,0,1,1
2,A44,Mesotrione,3x,1,0,0,1,1
2,A44,Mesotrione,3x,2,0,0,1,1
2,A44,Mesotrione,3x,3,0,0,1,1
2,A44,Mesotrione,3x,4,0,0,1,1
2,A45,Fomesafen,0.5x,1,0,0,1,1
2,A45,Fomesafen,0.5x,2,0,0,1,1
2,A45,Fomesafen,0.5x,3,0,0,1,1
2,A45,Fomesafen,0.5x,4,1,0.0014,0.96460177,0.998050275
2,A45,S-metolachlor,0.5x,1,0,0,1,1
2,A45,S-metolachlor,0.5x,2,0,0,1,1
2,A45,S-metolachlor,0.5x,3,0,0,1,1
2,A45,S-metolachlor,0.5x,4,0,0,1,1
2,A45,Mesotrione,0.5x,1,0,0,1,1
2,A45,Mesotrione,0.5x,2,0,0,1,1
2,A45,Mesotrione,0.5x,3,0,0,1,1
2,A45,Mesotrione,0.5x,4,0,0,1,1
2,A45,Fomesafen,1x,1,0,0,1,1
2,A45,Fomesafen,1x,2,0,0,1,1
2,A45,Fomesafen,1x,3,0,0,1,1
2,A45,Fomesafen,1x,4,0,0,1,1
2,A45,S-metolachlor,1x,1,0,0,1,1
2,A45,S-metolachlor,1x,2,0,0,1,1
2,A45,S-metolachlor,1x,3,0,0,1,1
2,A45,S-metolachlor,1x,4,0,0,1,1
2,A45,Mesotrione,1x,1,0,0,1,1
2,A45,Mesotrione,1x,2,0,0,1,1
2,A45,Mesotrione,1x,3,0,0,1,1
2,A45,Mesotrione,1x,4,0,0,1,1
2,A45,Fomesafen,3x,1,0,0,1,1
2,A45,Fomesafen,3x,2,0,0,1,1
2,A45,Fomesafen,3x,3,0,0,1,1
2,A45,Fomesafen,3x,4,0,0,1,1
2,A45,S-metolachlor,3x,1,0,0,1,1
2,A45,S-metolachlor,3x,2,0,0,1,1
2,A45,S-metolachlor,3x,3,0,0,1,1
2,A45,S-metolachlor,3x,4,0,0,1,1
2,A45,Mesotrione,3x,1,0,0,1,1
2,A45,Mesotrione,3x,2,0,0,1,1
2,A45,Mesotrione,3x,3,0,0,1,1
2,A45,Mesotrione,3x,4,0,0,1,1
2,A47,Fomesafen,0.5x,1,2,0.0744,0.854545455,0.929036412
2,A47,Fomesafen,0.5x,2,0,0,1,1
2,A47,Fomesafen,0.5x,3,0,0,1,1
2,A47,Fomesafen,0.5x,4,0,0,1,1
2,A47,S-metolachlor,0.5x,1,0,0,1,1
2,A47,S-metolachlor,0.5x,2,0,0,1,1
2,A47,S-metolachlor,0.5x,3,0,0,1,1
2,A47,S-metolachlor,0.5x,4,0,0,1,1
2,A47,Mesotrione,0.5x,1,0,0,1,1
2,A47,Mesotrione,0.5x,2,0,0,1,1
2,A47,Mesotrione,0.5x,3,0,0,1,1
2,A47,Mesotrione,0.5x,4,0,0,1,1
2,A47,Fomesafen,1x,1,0,0,1,1
2,A47,Fomesafen,1x,2,0,0,1,1
2,A47,Fomesafen,1x,3,0,0,1,1
2,A47,Fomesafen,1x,4,0,0,1,1
2,A47,S-metolachlor,1x,1,0,0,1,1
2,A47,S-metolachlor,1x,2,0,0,1,1
2,A47,S-metolachlor,1x,3,0,0,1,1
2,A47,S-metolachlor,1x,4,0,0,1,1
2,A47,Mesotrione,1x,1,0,0,1,1
2,A47,Mesotrione,1x,2,0,0,1,1
2,A47,Mesotrione,1x,3,0,0,1,1
2,A47,Mesotrione,1x,4,0,0,1,1
2,A47,Fomesafen,3x,1,0,0,1,1
2,A47,Fomesafen,3x,2,0,0,1,1
2,A47,Fomesafen,3x,3,0,0,1,1
2,A47,Fomesafen,3x,4,0,0,1,1
2,A47,S-metolachlor,3x,1,0,0,1,1
2,A47,S-metolachlor,3x,2,0,0,1,1
2,A47,S-metolachlor,3x,3,0,0,1,1
2,A47,S-metolachlor,3x,4,0,0,1,1
2,A47,Mesotrione,3x,1,0,0,1,1
2,A47,Mesotrione,3x,2,0,0,1,1
2,A47,Mesotrione,3x,3,0,0,1,1
2,A47,Mesotrione,3x,4,0,0,1,1
2,A57,Fomesafen,0.5x,1,1,0.3093,0.93442623,0.694050151
2,A57,Fomesafen,0.5x,2,2,0.529,0.868852459,0.476729809
2,A57,Fomesafen,0.5x,3,0,0,1,1
2,A57,Fomesafen,0.5x,4,0,0,1,1
2,A57,S-metolachlor,0.5x,1,0,0,1,1
2,A57,S-metolachlor,0.5x,2,0,0,1,1
2,A57,S-metolachlor,0.5x,3,0,0,1,1
2,A57,S-metolachlor,0.5x,4,0,0,1,1
2,A57,Mesotrione,0.5x,1,0,0,1,1
2,A57,Mesotrione,0.5x,2,0,0,1,1
2,A57,Mesotrione,0.5x,3,0,0,1,1
2,A57,Mesotrione,0.5x,4,0,0,1,1
2,A57,Fomesafen,1x,1,0,0,1,1
2,A57,Fomesafen,1x,2,0,0,1,1
2,A57,Fomesafen,1x,3,0,0,1,1
2,A57,Fomesafen,1x,4,0,0,1,1
2,A57,S-metolachlor,1x,1,0,0,1,1
2,A57,S-metolachlor,1x,2,0,0,1,1
2,A57,S-metolachlor,1x,3,0,0,1,1
2,A57,S-metolachlor,1x,4,0,0,1,1
2,A57,Mesotrione,1x,1,0,0,1,1
2,A57,Mesotrione,1x,2,0,0,1,1
2,A57,Mesotrione,1x,3,0,0,1,1
2,A57,Mesotrione,1x,4,0,0,1,1
2,A57,Fomesafen,3x,1,0,0,1,1
2,A57,Fomesafen,3x,2,0,0,1,1
2,A57,Fomesafen,3x,3,0,0,1,1
2,A57,Fomesafen,3x,4,0,0,1,1
2,A57,S-metolachlor,3x,1,0,0,1,1
2,A57,S-metolachlor,3x,2,0,0,1,1
2,A57,S-metolachlor,3x,3,0,0,1,1
2,A57,S-metolachlor,3x,4,0,0,1,1
2,A57,Mesotrione,3x,1,0,0,1,1
2,A57,Mesotrione,3x,2,0,0,1,1
2,A57,Mesotrione,3x,3,0,0,1,1
2,A57,Mesotrione,3x,4,0,0,1,1
2,A65,Fomesafen,0.5x,1,7,0.2761,0.243243243,0.730686695
2,A65,Fomesafen,0.5x,2,2,0.048,0.783783784,0.953179867
2,A65,Fomesafen,0.5x,3,1,0.3484,0.891891892,0.66016387
2,A65,Fomesafen,0.5x,4,0,0,1,1
2,A65,S-metolachlor,0.5x,1,0,0,1,1
2,A65,S-metolachlor,0.5x,2,0,0,1,1
2,A65,S-metolachlor,0.5x,3,0,0,1,1
2,A65,S-metolachlor,0.5x,4,0,0,1,1
2,A65,Mesotrione,0.5x,1,0,0,1,1
2,A65,Mesotrione,0.5x,2,0,0,1,1
2,A65,Mesotrione,0.5x,3,0,0,1,1
2,A65,Mesotrione,0.5x,4,0,0,1,1
2,A65,Fomesafen,1x,1,0,0,1,1
2,A65,Fomesafen,1x,2,0,0,1,1
2,A65,Fomesafen,1x,3,0,0,1,1
2,A65,Fomesafen,1x,4,0,0,1,1
2,A65,S-metolachlor,1x,1,0,0,1,1
2,A65,S-metolachlor,1x,2,0,0,1,1
2,A65,S-metolachlor,1x,3,0,0,1,1
2,A65,S-metolachlor,1x,4,0,0,1,1
2,A65,Mesotrione,1x,1,0,0,1,1
2,A65,Mesotrione,1x,2,0,0,1,1
2,A65,Mesotrione,1x,3,0,0,1,1
2,A65,Mesotrione,1x,4,0,0,1,1
2,A65,Fomesafen,3x,1,0,0,1,1
2,A65,Fomesafen,3x,2,0,0,1,1
2,A65,Fomesafen,3x,3,0,0,1,1
2,A65,Fomesafen,3x,4,0,0,1,1
2,A65,S-metolachlor,3x,1,0,0,1,1
2,A65,S-metolachlor,3x,2,0,0,1,1
2,A65,S-metolachlor,3x,3,0,0,1,1
2,A65,S-metolachlor,3x,4,0,0,1,1
2,A65,Mesotrione,3x,1,0,0,1,1
2,A65,Mesotrione,3x,2,0,0,1,1
2,A65,Mesotrione,3x,3,0,0,1,1
2,A65,Mesotrione,3x,4,0,0,1,1
2,A66,Fomesafen,0.5x,1,0,0,1,1
2,A66,Fomesafen,0.5x,2,1,0.1127,0.968,0.890805155
2,A66,Fomesafen,0.5x,3,0,0,1,1
2,A66,Fomesafen,0.5x,4,0,0,1,1
2,A66,S-metolachlor,0.5x,1,0,0,1,1
2,A66,S-metolachlor,0.5x,2,0,0,1,1
2,A66,S-metolachlor,0.5x,3,0,0,1,1
2,A66,S-metolachlor,0.5x,4,0,0,1,1
2,A66,Mesotrione,0.5x,1,0,0,1,1
2,A66,Mesotrione,0.5x,2,0,0,1,1
2,A66,Mesotrione,0.5x,3,0,0,1,1
2,A66,Mesotrione,0.5x,4,0,0,1,1
2,A66,Fomesafen,1x,1,0,0,1,1
2,A66,Fomesafen,1x,2,0,0,1,1
2,A66,Fomesafen,1x,3,0,0,1,1
2,A66,Fomesafen,1x,4,0,0,1,1
2,A66,S-metolachlor,1x,1,0,0,1,1
2,A66,S-metolachlor,1x,2,0,0,1,1
2,A66,S-metolachlor,1x,3,0,0,1,1
2,A66,S-metolachlor,1x,4,0,0,1,1
2,A66,Mesotrione,1x,1,0,0,1,1
2,A66,Mesotrione,1x,2,0,0,1,1
2,A66,Mesotrione,1x,3,0,0,1,1
2,A66,Mesotrione,1x,4,0,0,1,1
2,A66,Fomesafen,3x,1,0,0,1,1
2,A66,Fomesafen,3x,2,0,0,1,1
2,A66,Fomesafen,3x,3,0,0,1,1
2,A66,Fomesafen,3x,4,0,0,1,1
2,A66,S-metolachlor,3x,1,0,0,1,1
2,A66,S-metolachlor,3x,2,0,0,1,1
2,A66,S-metolachlor,3x,3,0,0,1,1
2,A66,S-metolachlor,3x,4,0,0,1,1
2,A66,Mesotrione,3x,1,0,0,1,1
2,A66,Mesotrione,3x,2,0,0,1,1
2,A66,Mesotrione,3x,3,0,0,1,1
2,A66,Mesotrione,3x,4,0,0,1,1
2,A67,Fomesafen,0.5x,1,2,0.0365,0.916666667,0.95497718
2,A67,Fomesafen,0.5x,2,2,0.0084,0.916666667,0.989638584
2,A67,Fomesafen,0.5x,3,1,0.0154,0.958333333,0.981004071
2,A67,Fomesafen,0.5x,4,0,0,1,1
2,A67,S-metolachlor,0.5x,1,0,0,1,1
2,A67,S-metolachlor,0.5x,2,0,0,1,1
2,A67,S-metolachlor,0.5x,3,0,0,1,1
2,A67,S-metolachlor,0.5x,4,0,0,1,1
2,A67,Mesotrione,0.5x,1,0,0,1,1
2,A67,Mesotrione,0.5x,2,0,0,1,1
2,A67,Mesotrione,0.5x,3,0,0,1,1
2,A67,Mesotrione,0.5x,4,0,0,1,1
2,A67,Fomesafen,1x,1,0,0,1,1
2,A67,Fomesafen,1x,2,0,0,1,1
2,A67,Fomesafen,1x,3,0,0,1,1
2,A67,Fomesafen,1x,4,0,0,1,1
2,A67,S-metolachlor,1x,1,0,0,1,1
2,A67,S-metolachlor,1x,2,0,0,1,1
2,A67,S-metolachlor,1x,3,0,0,1,1
2,A67,S-metolachlor,1x,4,0,0,1,1
2,A67,Mesotrione,1x,1,0,0,1,1
2,A67,Mesotrione,1x,2,0,0,1,1
2,A67,Mesotrione,1x,3,0,0,1,1
2,A67,Mesotrione,1x,4,0,0,1,1
2,A67,Fomesafen,3x,1,0,0,1,1
2,A67,Fomesafen,3x,2,0,0,1,1
2,A67,Fomesafen,3x,3,0,0,1,1
2,A67,Fomesafen,3x,4,0,0,1,1
2,A67,S-metolachlor,3x,1,0,0,1,1
2,A67,S-metolachlor,3x,2,0,0,1,1
2,A67,S-metolachlor,3x,3,0,0,1,1
2,A67,S-metolachlor,3x,4,0,0,1,1
2,A67,Mesotrione,3x,1,0,0,1,1
2,A67,Mesotrione,3x,2,0,0,1,1
2,A67,Mesotrione,3x,3,0,0,1,1
2,A67,Mesotrione,3x,4,0,0,1,1
2,A75,Fomesafen,0.5x,1,3,0.0122,0.777777778,0.987046426
2,A75,Fomesafen,0.5x,2,4,0.0367,0.703703704,0.961033101
2,A75,Fomesafen,0.5x,3,3,0.008,0.777777778,0.991505853
2,A75,Fomesafen,0.5x,4,9,0.2562,0.333333333,0.727974942
2,A75,S-metolachlor,0.5x,1,2,0.1333,0.851851852,0.858466276
2,A75,S-metolachlor,0.5x,2,0,0,1,1
2,A75,S-metolachlor,0.5x,3,0,0,1,1
2,A75,S-metolachlor,0.5x,4,7,0.4012,0.481481481,0.574018528
2,A75,Mesotrione,0.5x,1,4,0.0246,0.703703704,0.973880498
2,A75,Mesotrione,0.5x,2,0,0,1,1
2,A75,Mesotrione,0.5x,3,0,0,1,1
2,A75,Mesotrione,0.5x,4,0,0,1,1
2,A75,Fomesafen,1x,1,0,0,1,1
2,A75,Fomesafen,1x,2,1,0.0069,0.925925926,0.992673798
2,A75,Fomesafen,1x,3,0,0,1,1
2,A75,Fomesafen,1x,4,3,0.0202,0.777777778,0.978552279
2,A75,S-metolachlor,1x,1,1,0.0091,0.925925926,0.990337908
2,A75,S-metolachlor,1x,2,0,0,1,1
2,A75,S-metolachlor,1x,3,0,0,1,1
2,A75,S-metolachlor,1x,4,0,0,1,1
2,A75,Mesotrione,1x,1,0,0,1,1
2,A75,Mesotrione,1x,2,0,0,1,1
2,A75,Mesotrione,1x,3,0,0,1,1
2,A75,Mesotrione,1x,4,0,0,1,1
2,A75,Fomesafen,3x,1,0,0,1,1
2,A75,Fomesafen,3x,2,0,0,1,1
2,A75,Fomesafen,3x,3,0,0,1,1
2,A75,Fomesafen,3x,4,0,0,1,1
2,A75,S-metolachlor,3x,1,0,0,1,1
2,A75,S-metolachlor,3x,2,0,0,1,1
2,A75,S-metolachlor,3x,3,0,0,1,1
2,A75,S-metolachlor,3x,4,0,0,1,1
2,A75,Mesotrione,3x,1,0,0,1,1
2,A75,Mesotrione,3x,2,0,0,1,1
2,A75,Mesotrione,3x,3,0,0,1,1
2,A75,Mesotrione,3x,4,0,0,1,1
2,A76,Fomesafen,0.5x,1,0,0,1,1
2,A76,Fomesafen,0.5x,2,0,0,1,1
2,A76,Fomesafen,0.5x,3,0,0,1,1
2,A76,Fomesafen,0.5x,4,0,0,1,1
2,A76,S-metolachlor,0.5x,1,0,0,1,1
2,A76,S-metolachlor,0.5x,2,0,0,1,1
2,A76,S-metolachlor,0.5x,3,0,0,1,1
2,A76,S-metolachlor,0.5x,4,0,0,1,1
2,A76,Mesotrione,0.5x,1,0,0,1,1
2,A76,Mesotrione,0.5x,2,0,0,1,1
2,A76,Mesotrione,0.5x,3,0,0,1,1
2,A76,Mesotrione,0.5x,4,0,0,1,1
2,A76,Fomesafen,1x,1,0,0,1,1
2,A76,Fomesafen,1x,2,0,0,1,1
2,A76,Fomesafen,1x,3,0,0,1,1
2,A76,Fomesafen,1x,4,0,0,1,1
2,A76,S-metolachlor,1x,1,0,0,1,1
2,A76,S-metolachlor,1x,2,0,0,1,1
2,A76,S-metolachlor,1x,3,0,0,1,1
2,A76,S-metolachlor,1x,4,0,0,1,1
2,A76,Mesotrione,1x,1,0,0,1,1
2,A76,Mesotrione,1x,2,0,0,1,1
2,A76,Mesotrione,1x,3,0,0,1,1
2,A76,Mesotrione,1x,4,0,0,1,1
2,A76,Fomesafen,3x,1,0,0,1,1
2,A76,Fomesafen,3x,2,0,0,1,1
2,A76,Fomesafen,3x,3,0,0,1,1
2,A76,Fomesafen,3x,4,0,0,1,1
2,A76,S-metolachlor,3x,1,0,0,1,1
2,A76,S-metolachlor,3x,2,0,0,1,1
2,A76,S-metolachlor,3x,3,0,0,1,1
2,A76,S-metolachlor,3x,4,0,0,1,1
2,A76,Mesotrione,3x,1,0,0,1,1
2,A76,Mesotrione,3x,2,0,0,1,1
2,A76,Mesotrione,3x,3,0,0,1,1
2,A76,Mesotrione,3x,4,0,0,1,1
2,A82,Fomesafen,0.5x,1,0,0,1,1
2,A82,Fomesafen,0.5x,2,0,0,1,1
2,A82,Fomesafen,0.5x,3,0,0,1,1
2,A82,Fomesafen,0.5x,4,0,0,1,1
2,A82,S-metolachlor,0.5x,1,0,0,1,1
2,A82,S-metolachlor,0.5x,2,0,0,1,1
2,A82,S-metolachlor,0.5x,3,0,0,1,1
2,A82,S-metolachlor,0.5x,4,0,0,1,1
2,A82,Mesotrione,0.5x,1,0,0,1,1
2,A82,Mesotrione,0.5x,2,0,0,1,1
2,A82,Mesotrione,0.5x,3,0,0,1,1
2,A82,Mesotrione,0.5x,4,0,0,1,1
2,A82,Fomesafen,1x,1,0,0,1,1
2,A82,Fomesafen,1x,2,0,0,1,1
2,A82,Fomesafen,1x,3,0,0,1,1
2,A82,Fomesafen,1x,4,0,0,1,1
2,A82,S-metolachlor,1x,1,0,0,1,1
2,A82,S-metolachlor,1x,2,0,0,1,1
2,A82,S-metolachlor,1x,3,0,0,1,1
2,A82,S-metolachlor,1x,4,0,0,1,1
2,A82,Mesotrione,1x,1,0,0,1,1
2,A82,Mesotrione,1x,2,0,0,1,1
2,A82,Mesotrione,1x,3,0,0,1,1
2,A82,Mesotrione,1x,4,0,0,1,1
2,A82,Fomesafen,3x,1,0,0,1,1
2,A82,Fomesafen,3x,2,0,0,1,1
2,A82,Fomesafen,3x,3,0,0,1,1
2,A82,Fomesafen,3x,4,0,0,1,1
2,A82,S-metolachlor,3x,1,0,0,1,1
2,A82,S-metolachlor,3x,2,0,0,1,1
2,A82,S-metolachlor,3x,3,0,0,1,1
2,A82,S-metolachlor,3x,4,0,0,1,1
2,A82,Mesotrione,3x,1,0,0,1,1
2,A82,Mesotrione,3x,2,0,0,1,1
2,A82,Mesotrione,3x,3,0,0,1,1
2,A82,Mesotrione,3x,4,0,0,1,1
2,A87,Fomesafen,0.5x,1,3,0.011,0.931034483,0.984715854
2,A87,Fomesafen,0.5x,2,0,0,1,1
2,A87,Fomesafen,0.5x,3,5,0.0061,0.885057471,0.991524246
2,A87,Fomesafen,0.5x,4,0,0,1,1
2,A87,S-metolachlor,0.5x,1,0,0,1,1
2,A87,S-metolachlor,0.5x,2,0,0,1,1
2,A87,S-metolachlor,0.5x,3,0,0,1,1
2,A87,S-metolachlor,0.5x,4,0,0,1,1
2,A87,Mesotrione,0.5x,1,0,0,1,1
2,A87,Mesotrione,0.5x,2,0,0,1,1
2,A87,Mesotrione,0.5x,3,0,0,1,1
2,A87,Mesotrione,0.5x,4,0,0,1,1
2,A87,Fomesafen,1x,1,0,0,1,1
2,A87,Fomesafen,1x,2,0,0,1,1
2,A87,Fomesafen,1x,3,0,0,1,1
2,A87,Fomesafen,1x,4,0,0,1,1
2,A87,S-metolachlor,1x,1,0,0,1,1
2,A87,S-metolachlor,1x,2,0,0,1,1
2,A87,S-metolachlor,1x,3,0,0,1,1
2,A87,S-metolachlor,1x,4,0,0,1,1
2,A87,Mesotrione,1x,1,0,0,1,1
2,A87,Mesotrione,1x,2,0,0,1,1
2,A87,Mesotrione,1x,3,0,0,1,1
2,A87,Mesotrione,1x,4,0,0,1,1
2,A87,Fomesafen,3x,1,0,0,1,1
2,A87,Fomesafen,3x,2,0,0,1,1
2,A87,Fomesafen,3x,3,0,0,1,1
2,A87,Fomesafen,3x,4,0,0,1,1
2,A87,S-metolachlor,3x,1,0,0,1,1
2,A87,S-metolachlor,3x,2,0,0,1,1
2,A87,S-metolachlor,3x,3,0,0,1,1
2,A87,S-metolachlor,3x,4,0,0,1,1
2,A87,Mesotrione,3x,1,0,0,1,1
2,A87,Mesotrione,3x,2,0,0,1,1
2,A87,Mesotrione,3x,3,0,0,1,1
2,A87,Mesotrione,3x,4,0,0,1,1
2,A90,Fomesafen,0.5x,1,0,0,1,1
2,A90,Fomesafen,0.5x,2,1,0.0018,0.97080292,0.998296382
2,A90,Fomesafen,0.5x,3,0,0,1,1
2,A90,Fomesafen,0.5x,4,0,0,1,1
2,A90,S-metolachlor,0.5x,1,0,0,1,1
2,A90,S-metolachlor,0.5x,2,0,0,1,1
2,A90,S-metolachlor,0.5x,3,0,0,1,1
2,A90,S-metolachlor,0.5x,4,0,0,1,1
2,A90,Mesotrione,0.5x,1,0,0,1,1
2,A90,Mesotrione,0.5x,2,0,0,1,1
2,A90,Mesotrione,0.5x,3,0,0,1,1
2,A90,Mesotrione,0.5x,4,0,0,1,1
2,A90,Fomesafen,1x,1,0,0,1,1
2,A90,Fomesafen,1x,2,0,0,1,1
2,A90,Fomesafen,1x,3,0,0,1,1
2,A90,Fomesafen,1x,4,0,0,1,1
2,A90,S-metolachlor,1x,1,0,0,1,1
2,A90,S-metolachlor,1x,2,0,0,1,1
2,A90,S-metolachlor,1x,3,0,0,1,1
2,A90,S-metolachlor,1x,4,0,0,1,1
2,A90,Mesotrione,1x,1,0,0,1,1
2,A90,Mesotrione,1x,2,0,0,1,1
2,A90,Mesotrione,1x,3,0,0,1,1
2,A90,Mesotrione,1x,4,0,0,1,1
2,A90,Fomesafen,3x,1,0,0,1,1
2,A90,Fomesafen,3x,2,0,0,1,1
2,A90,Fomesafen,3x,3,0,0,1,1
2,A90,Fomesafen,3x,4,0,0,1,1
2,A90,S-metolachlor,3x,1,0,0,1,1
2,A90,S-metolachlor,3x,2,0,0,1,1
2,A90,S-metolachlor,3x,3,0,0,1,1
2,A90,S-metolachlor,3x,4,0,0,1,1
2,A90,Mesotrione,3x,1,0,0,1,1
2,A90,Mesotrione,3x,2,0,0,1,1
2,A90,Mesotrione,3x,3,0,0,1,1
2,A90,Mesotrione,3x,4,0,0,1,1
2,A91,Fomesafen,0.5x,1,3,0.1332,0.818181818,0.835889854
2,A91,Fomesafen,0.5x,2,2,0.3569,0.878787879,0.560278445
2,A91,Fomesafen,0.5x,3,0,0,1,1
2,A91,Fomesafen,0.5x,4,7,0.2066,0.575757576,0.745456786
2,A91,S-metolachlor,0.5x,1,0,0,1,1
2,A91,S-metolachlor,0.5x,2,0,0,1,1
2,A91,S-metolachlor,0.5x,3,0,0,1,1
2,A91,S-metolachlor,0.5x,4,0,0,1,1
2,A91,Mesotrione,0.5x,1,0,0,1,1
2,A91,Mesotrione,0.5x,2,0,0,1,1
2,A91,Mesotrione,0.5x,3,0,0,1,1
2,A91,Mesotrione,0.5x,4,1,0.0014,0.939393939,0.998275119
2,A91,Fomesafen,1x,1,0,0,1,1
2,A91,Fomesafen,1x,2,0,0,1,1
2,A91,Fomesafen,1x,3,0,0,1,1
2,A91,Fomesafen,1x,4,0,0,1,1
2,A91,S-metolachlor,1x,1,0,0,1,1
2,A91,S-metolachlor,1x,2,0,0,1,1
2,A91,S-metolachlor,1x,3,0,0,1,1
2,A91,S-metolachlor,1x,4,0,0,1,1
2,A91,Mesotrione,1x,1,0,0,1,1
2,A91,Mesotrione,1x,2,0,0,1,1
2,A91,Mesotrione,1x,3,0,0,1,1
2,A91,Mesotrione,1x,4,0,0,1,1
2,A91,Fomesafen,3x,1,0,0,1,1
2,A91,Fomesafen,3x,2,0,0,1,1
2,A91,Fomesafen,3x,3,0,0,1,1
2,A91,Fomesafen,3x,4,0,0,1,1
2,A91,S-metolachlor,3x,1,0,0,1,1
2,A91,S-metolachlor,3x,2,0,0,1,1
2,A91,S-metolachlor,3x,3,0,0,1,1
2,A91,S-metolachlor,3x,4,0,0,1,1
2,A91,Mesotrione,3x,1,0,0,1,1
2,A91,Mesotrione,3x,2,0,0,1,1
2,A91,Mesotrione,3x,3,0,0,1,1
2,A91,Mesotrione,3x,4,0,0,1,1
