run,pop,herb,order,rate,rep,count,biomass
1,A8,control,1,0.5x,1,12,0.297
1,A8,control,1,0.5x,2,42,1.052
1,A8,control,1,0.5x,3,31,1.144
1,A8,control,1,0.5x,4,43,0.78
1,A8,control,1,1x,1,12,0.297
1,A8,control,1,1x,2,42,1.052
1,A8,control,1,1x,3,31,1.144
1,A8,control,1,1x,4,43,0.78
1,A8,control,1,3x,1,12,0.297
1,A8,control,1,3x,2,42,1.052
1,A8,control,1,3x,3,31,1.144
1,A8,control,1,3x,4,43,0.78
1,A8,atrazine,2,0.5x,1,7,0.288
1,A8,atrazine,2,0.5x,2,27,0.318
1,A8,atrazine,2,0.5x,3,15,1.366
1,A8,atrazine,2,0.5x,4,17,1.125
1,A8,metribuzin,4,0.5x,1,0,0
1,A8,metribuzin,4,0.5x,2,0,0
1,A8,metribuzin,4,0.5x,3,0,0
1,A8,metribuzin,4,0.5x,4,0,0
1,A8,atrazine,2,1x,1,2,0.35
1,A8,atrazine,2,1x,2,6,0.288
1,A8,atrazine,2,1x,3,5,0.008
1,A8,atrazine,2,1x,4,6,0.109
1,A8,metribuzin,4,1x,1,1,0.005
1,A8,metribuzin,4,1x,2,0,0
1,A8,metribuzin,4,1x,3,0,0
1,A8,metribuzin,4,1x,4,0,0
1,A8,atrazine,2,3x,1,6,0.035
1,A8,atrazine,2,3x,2,3,0.003
1,A8,atrazine,2,3x,3,3,0.088
1,A8,atrazine,2,3x,4,4,0.057
1,A8,metribuzin,4,3x,1,0,0
1,A8,metribuzin,4,3x,2,0,0
1,A8,metribuzin,4,3x,3,0,0
1,A8,metribuzin,4,3x,4,0,0
1,A9,control,1,0.5x,1,39,1.005
1,A9,control,1,0.5x,2,25,0.532
1,A9,control,1,0.5x,3,56,1.105
1,A9,control,1,0.5x,4,38,1.429
1,A9,control,1,1x,1,39,1.005
1,A9,control,1,1x,2,25,0.532
1,A9,control,1,1x,3,56,1.105
1,A9,control,1,1x,4,38,1.429
1,A9,control,1,3x,1,39,1.005
1,A9,control,1,3x,2,25,0.532
1,A9,control,1,3x,3,56,1.105
1,A9,control,1,3x,4,38,1.429
1,A9,atrazine,2,0.5x,1,6,0.26
1,A9,atrazine,2,0.5x,2,8,0.788
1,A9,atrazine,2,0.5x,3,23,1.02
1,A9,atrazine,2,0.5x,4,9,0.264
1,A9,metribuzin,4,0.5x,1,9,0.072
1,A9,metribuzin,4,0.5x,2,0,0
1,A9,metribuzin,4,0.5x,3,1,0.013
1,A9,metribuzin,4,0.5x,4,0,0
1,A9,atrazine,2,1x,1,1,0.002
1,A9,atrazine,2,1x,2,3,1.036
1,A9,atrazine,2,1x,3,10,1.097
1,A9,atrazine,2,1x,4,0,0
1,A9,metribuzin,4,1x,1,0,0
1,A9,metribuzin,4,1x,2,0,0
1,A9,metribuzin,4,1x,3,0,0
1,A9,metribuzin,4,1x,4,0,0
1,A9,atrazine,2,3x,1,1,0.005
1,A9,atrazine,2,3x,2,7,0.287
1,A9,atrazine,2,3x,3,13,0.303
1,A9,atrazine,2,3x,4,0,0
1,A9,metribuzin,4,3x,1,0,0
1,A9,metribuzin,4,3x,2,0,0
1,A9,metribuzin,4,3x,3,0,0
1,A9,metribuzin,4,3x,4,0,0
1,A11,control,1,0.5x,1,58,1.397
1,A11,control,1,0.5x,2,15,0.269
1,A11,control,1,0.5x,3,17,0.128
1,A11,control,1,0.5x,4,5,0.263
1,A11,control,1,1x,1,58,1.397
1,A11,control,1,1x,2,15,0.269
1,A11,control,1,1x,3,17,0.128
1,A11,control,1,1x,4,5,0.263
1,A11,control,1,3x,1,58,1.397
1,A11,control,1,3x,2,15,0.269
1,A11,control,1,3x,3,17,0.128
1,A11,control,1,3x,4,5,0.263
1,A11,atrazine,2,0.5x,1,35,1.362
1,A11,atrazine,2,0.5x,2,13,0.702
1,A11,atrazine,2,0.5x,3,4,0.258
1,A11,atrazine,2,0.5x,4,17,1.303
1,A11,metribuzin,4,0.5x,1,0,0
1,A11,metribuzin,4,0.5x,2,0,0
1,A11,metribuzin,4,0.5x,3,0,0
1,A11,metribuzin,4,0.5x,4,8,0.051
1,A11,atrazine,2,1x,1,1,0.005
1,A11,atrazine,2,1x,2,8,0.817
1,A11,atrazine,2,1x,3,4,0.375
1,A11,atrazine,2,1x,4,8,1.345
1,A11,metribuzin,4,1x,1,0,0
1,A11,metribuzin,4,1x,2,0,0
1,A11,metribuzin,4,1x,3,0,0
1,A11,metribuzin,4,1x,4,0,0
1,A11,atrazine,2,3x,1,6,0.013
1,A11,atrazine,2,3x,2,7,0.29
1,A11,atrazine,2,3x,3,3,0.089
1,A11,atrazine,2,3x,4,2,0.086
1,A11,metribuzin,4,3x,1,0,0
1,A11,metribuzin,4,3x,2,0,0
1,A11,metribuzin,4,3x,3,0,0
1,A11,metribuzin,4,3x,4,0,0
1,A17,control,1,0.5x,1,40,1.928
1,A17,control,1,0.5x,2,36,1.483
1,A17,control,1,0.5x,3,54,2.119
1,A17,control,1,0.5x,4,39,1.618
1,A17,control,1,1x,1,40,1.928
1,A17,control,1,1x,2,36,1.483
1,A17,control,1,1x,3,54,2.119
1,A17,control,1,1x,4,39,1.618
1,A17,control,1,3x,1,40,1.928
1,A17,control,1,3x,2,36,1.483
1,A17,control,1,3x,3,54,2.119
1,A17,control,1,3x,4,39,1.618
1,A17,atrazine,2,0.5x,1,14,0.442
1,A17,atrazine,2,0.5x,2,34,0.786
1,A17,atrazine,2,0.5x,3,14,0.472
1,A17,atrazine,2,0.5x,4,10,0.462
1,A17,metribuzin,4,0.5x,1,0,0
1,A17,metribuzin,4,0.5x,2,2,0.04
1,A17,metribuzin,4,0.5x,3,0,0
1,A17,metribuzin,4,0.5x,4,0,0
1,A17,atrazine,2,1x,1,0,0
1,A17,atrazine,2,1x,2,7,0.372
1,A17,atrazine,2,1x,3,7,0.407
1,A17,atrazine,2,1x,4,6,0.757
1,A17,metribuzin,4,1x,1,0,0
1,A17,metribuzin,4,1x,2,0,0
1,A17,metribuzin,4,1x,3,0,0
1,A17,metribuzin,4,1x,4,0,0
1,A17,atrazine,2,3x,1,3,0.005
1,A17,atrazine,2,3x,2,5,0.002
1,A17,atrazine,2,3x,3,2,0.032
1,A17,atrazine,2,3x,4,1,0.001
1,A17,metribuzin,4,3x,1,0,0
1,A17,metribuzin,4,3x,2,0,0
1,A17,metribuzin,4,3x,3,0,0
1,A17,metribuzin,4,3x,4,0,0
1,A18,control,1,0.5x,1,42,1.575
1,A18,control,1,0.5x,2,29,0.993
1,A18,control,1,0.5x,3,25,0.718
1,A18,control,1,0.5x,4,43,0.774
1,A18,control,1,1x,1,42,1.575
1,A18,control,1,1x,2,29,0.993
1,A18,control,1,1x,3,25,0.718
1,A18,control,1,1x,4,43,0.774
1,A18,control,1,3x,1,42,1.575
1,A18,control,1,3x,2,29,0.993
1,A18,control,1,3x,3,25,0.718
1,A18,control,1,3x,4,43,0.774
1,A18,atrazine,2,0.5x,1,0,0
1,A18,atrazine,2,0.5x,2,1,0.021
1,A18,atrazine,2,0.5x,3,2,0.048
1,A18,atrazine,2,0.5x,4,0,0
1,A18,metribuzin,4,0.5x,1,0,0
1,A18,metribuzin,4,0.5x,2,0,0
1,A18,metribuzin,4,0.5x,3,0,0
1,A18,metribuzin,4,0.5x,4,0,0
1,A18,atrazine,2,1x,1,0,0
1,A18,atrazine,2,1x,2,5,0.02
1,A18,atrazine,2,1x,3,5,0.058
1,A18,atrazine,2,1x,4,0,0
1,A18,metribuzin,4,1x,1,1,0.008
1,A18,metribuzin,4,1x,2,0,0
1,A18,metribuzin,4,1x,3,0,0
1,A18,metribuzin,4,1x,4,0,0
1,A18,atrazine,2,3x,1,0,0
1,A18,atrazine,2,3x,2,0,0
1,A18,atrazine,2,3x,3,1,0.004
1,A18,atrazine,2,3x,4,0,0
1,A18,metribuzin,4,3x,1,0,0
1,A18,metribuzin,4,3x,2,0,0
1,A18,metribuzin,4,3x,3,0,0
1,A18,metribuzin,4,3x,4,0,0
1,A20,control,1,0.5x,1,25,1.05
1,A20,control,1,0.5x,2,55,1.312
1,A20,control,1,0.5x,3,34,1.115
1,A20,control,1,0.5x,4,10,1.074
1,A20,control,1,1x,1,25,1.05
1,A20,control,1,1x,2,55,1.312
1,A20,control,1,1x,3,34,1.115
1,A20,control,1,1x,4,10,1.074
1,A20,control,1,3x,1,25,1.05
1,A20,control,1,3x,2,55,1.312
1,A20,control,1,3x,3,34,1.115
1,A20,control,1,3x,4,10,1.074
1,A20,atrazine,2,0.5x,1,38,1.176
1,A20,atrazine,2,0.5x,2,9,1.205
1,A20,atrazine,2,0.5x,3,1,
1,A20,atrazine,2,0.5x,4,2,0.046
1,A20,metribuzin,4,0.5x,1,8,0.372
1,A20,metribuzin,4,0.5x,2,5,0.005
1,A20,metribuzin,4,0.5x,3,0,0
1,A20,metribuzin,4,0.5x,4,0,0
1,A20,atrazine,2,1x,1,11,0.506
1,A20,atrazine,2,1x,2,14,0.907
1,A20,atrazine,2,1x,3,8,0.606
1,A20,atrazine,2,1x,4,5,0.05
1,A20,metribuzin,4,1x,1,2,0.008
1,A20,metribuzin,4,1x,2,0,0
1,A20,metribuzin,4,1x,3,1,0.089
1,A20,metribuzin,4,1x,4,0,0
1,A20,atrazine,2,3x,1,0,0
1,A20,atrazine,2,3x,2,13,0.308
1,A20,atrazine,2,3x,3,7,0.225
1,A20,atrazine,2,3x,4,5,0.114
1,A20,metribuzin,4,3x,1,0,0
1,A20,metribuzin,4,3x,2,0,0
1,A20,metribuzin,4,3x,3,0,0
1,A20,metribuzin,4,3x,4,0,0
1,A22,control,1,0.5x,1,49,1.22
1,A22,control,1,0.5x,2,22,1.202
1,A22,control,1,0.5x,3,47,2.781
1,A22,control,1,0.5x,4,9,1.474
1,A22,control,1,1x,1,49,1.22
1,A22,control,1,1x,2,22,1.202
1,A22,control,1,1x,3,47,2.781
1,A22,control,1,1x,4,9,1.474
1,A22,control,1,3x,1,49,1.22
1,A22,control,1,3x,2,22,1.202
1,A22,control,1,3x,3,47,2.781
1,A22,control,1,3x,4,9,1.474
1,A22,atrazine,2,0.5x,1,2,0.109
1,A22,atrazine,2,0.5x,2,0,0
1,A22,atrazine,2,0.5x,3,6,0.22
1,A22,atrazine,2,0.5x,4,0,0
1,A22,metribuzin,4,0.5x,1,0,0
1,A22,metribuzin,4,0.5x,2,0,0
1,A22,metribuzin,4,0.5x,3,0,0
1,A22,metribuzin,4,0.5x,4,0,0
1,A22,atrazine,2,1x,1,1,0.004
1,A22,atrazine,2,1x,2,2,0.008
1,A22,atrazine,2,1x,3,0,0
1,A22,atrazine,2,1x,4,0,0
1,A22,metribuzin,4,1x,1,0,0
1,A22,metribuzin,4,1x,2,0,0
1,A22,metribuzin,4,1x,3,0,0
1,A22,metribuzin,4,1x,4,0,0
1,A22,atrazine,2,3x,1,0,0
1,A22,atrazine,2,3x,2,0,0
1,A22,atrazine,2,3x,3,0,0
1,A22,atrazine,2,3x,4,0,0
1,A22,metribuzin,4,3x,1,0,0
1,A22,metribuzin,4,3x,2,0,0
1,A22,metribuzin,4,3x,3,0,0
1,A22,metribuzin,4,3x,4,0,0
1,A23,control,1,0.5x,1,18,2.444
1,A23,control,1,0.5x,2,10,0.714
1,A23,control,1,0.5x,3,7,0.117
1,A23,control,1,0.5x,4,5,0.303
1,A23,control,1,1x,1,18,2.444
1,A23,control,1,1x,2,10,0.714
1,A23,control,1,1x,3,7,0.117
1,A23,control,1,1x,4,5,0.303
1,A23,control,1,3x,1,18,2.444
1,A23,control,1,3x,2,10,0.714
1,A23,control,1,3x,3,7,0.117
1,A23,control,1,3x,4,5,0.303
1,A23,atrazine,2,0.5x,1,13,0.193
1,A23,atrazine,2,0.5x,2,6,0.186
1,A23,atrazine,2,0.5x,3,2,0.001
1,A23,atrazine,2,0.5x,4,0,0
1,A23,metribuzin,4,0.5x,1,0,0
1,A23,metribuzin,4,0.5x,2,0,0
1,A23,metribuzin,4,0.5x,3,0,0
1,A23,metribuzin,4,0.5x,4,0,0
1,A23,atrazine,2,1x,1,3,0.005
1,A23,atrazine,2,1x,2,0,0
1,A23,atrazine,2,1x,3,2,0.001
1,A23,atrazine,2,1x,4,3,0.082
1,A23,metribuzin,4,1x,1,0,0
1,A23,metribuzin,4,1x,2,0,0
1,A23,metribuzin,4,1x,3,0,0
1,A23,metribuzin,4,1x,4,0,0
1,A23,atrazine,2,3x,1,3,0.002
1,A23,atrazine,2,3x,2,0,0
1,A23,atrazine,2,3x,3,1,0.001
1,A23,atrazine,2,3x,4,0,0
1,A23,metribuzin,4,3x,1,0,0
1,A23,metribuzin,4,3x,2,0,0
1,A23,metribuzin,4,3x,3,0,0
1,A23,metribuzin,4,3x,4,0,0
1,A27,control,1,0.5x,1,36,2.274
1,A27,control,1,0.5x,2,18,2.159
1,A27,control,1,0.5x,3,24,2.031
1,A27,control,1,0.5x,4,1,0.015
1,A27,control,1,1x,1,36,2.274
1,A27,control,1,1x,2,18,2.159
1,A27,control,1,1x,3,24,2.031
1,A27,control,1,1x,4,1,0.015
1,A27,control,1,3x,1,36,2.274
1,A27,control,1,3x,2,18,2.159
1,A27,control,1,3x,3,24,2.031
1,A27,control,1,3x,4,1,0.015
1,A27,atrazine,2,0.5x,1,0,0
1,A27,atrazine,2,0.5x,2,1,0.002
1,A27,atrazine,2,0.5x,3,2,0.066
1,A27,atrazine,2,0.5x,4,7,0.234
1,A27,metribuzin,4,0.5x,1,0,0
1,A27,metribuzin,4,0.5x,2,0,0
1,A27,metribuzin,4,0.5x,3,0,0
1,A27,metribuzin,4,0.5x,4,0,0
1,A27,atrazine,2,1x,1,0,0
1,A27,atrazine,2,1x,2,2,0.007
1,A27,atrazine,2,1x,3,2,0.007
1,A27,atrazine,2,1x,4,1,0.009
1,A27,metribuzin,4,1x,1,1,0.002
1,A27,metribuzin,4,1x,2,0,0
1,A27,metribuzin,4,1x,3,0,0
1,A27,metribuzin,4,1x,4,0,0
1,A27,atrazine,2,3x,1,0,0
1,A27,atrazine,2,3x,2,0,0
1,A27,atrazine,2,3x,3,0,0
1,A27,atrazine,2,3x,4,1,0.009
1,A27,metribuzin,4,3x,1,0,0
1,A27,metribuzin,4,3x,2,0,0
1,A27,metribuzin,4,3x,3,0,0
1,A27,metribuzin,4,3x,4,0,0
1,A31,control,1,0.5x,1,5,0.735
1,A31,control,1,0.5x,2,13,0.906
1,A31,control,1,0.5x,3,14,0.234
1,A31,control,1,0.5x,4,4,0.0003
1,A31,control,1,1x,1,5,0.735
1,A31,control,1,1x,2,13,0.906
1,A31,control,1,1x,3,14,0.234
1,A31,control,1,1x,4,4,0.0003
1,A31,control,1,3x,1,5,0.735
1,A31,control,1,3x,2,13,0.906
1,A31,control,1,3x,3,14,0.234
1,A31,control,1,3x,4,4,0.0003
1,A31,atrazine,2,0.5x,1,3,0.017
1,A31,atrazine,2,0.5x,2,4,0.07
1,A31,atrazine,2,0.5x,3,4,0.012
1,A31,atrazine,2,0.5x,4,7,0.73
1,A31,metribuzin,4,0.5x,1,0,0
1,A31,metribuzin,4,0.5x,2,0,0
1,A31,metribuzin,4,0.5x,3,0,0
1,A31,metribuzin,4,0.5x,4,0,0
1,A31,atrazine,2,1x,1,2,0.003
1,A31,atrazine,2,1x,2,3,0.094
1,A31,atrazine,2,1x,3,3,0.006
1,A31,atrazine,2,1x,4,0,0
1,A31,metribuzin,4,1x,1,0,0
1,A31,metribuzin,4,1x,2,0,0
1,A31,metribuzin,4,1x,3,0,0
1,A31,metribuzin,4,1x,4,0,0
1,A31,atrazine,2,3x,1,0,0
1,A31,atrazine,2,3x,2,1,
1,A31,atrazine,2,3x,3,0,0
1,A31,atrazine,2,3x,4,1,
1,A31,metribuzin,4,3x,1,0,0
1,A31,metribuzin,4,3x,2,0,0
1,A31,metribuzin,4,3x,3,0,0
1,A31,metribuzin,4,3x,4,0,0
1,A34,control,1,0.5x,1,21,1.259
1,A34,control,1,0.5x,2,7,0.829
1,A34,control,1,0.5x,3,37,1.233
1,A34,control,1,0.5x,4,41,1.851
1,A34,control,1,1x,1,21,1.259
1,A34,control,1,1x,2,7,0.829
1,A34,control,1,1x,3,37,1.233
1,A34,control,1,1x,4,41,1.851
1,A34,control,1,3x,1,21,1.259
1,A34,control,1,3x,2,7,0.829
1,A34,control,1,3x,3,37,1.233
1,A34,control,1,3x,4,41,1.851
1,A34,atrazine,2,0.5x,1,1,0.011
1,A34,atrazine,2,0.5x,2,6,0.382
1,A34,atrazine,2,0.5x,3,3,0.063
1,A34,atrazine,2,0.5x,4,6,0.234
1,A34,metribuzin,4,0.5x,1,0,0
1,A34,metribuzin,4,0.5x,2,0,0
1,A34,metribuzin,4,0.5x,3,0,0
1,A34,metribuzin,4,0.5x,4,0,0
1,A34,atrazine,2,1x,1,14,0.451
1,A34,atrazine,2,1x,2,4,0.033
1,A34,atrazine,2,1x,3,0,0
1,A34,atrazine,2,1x,4,0,0
1,A34,metribuzin,4,1x,1,0,0
1,A34,metribuzin,4,1x,2,0,0
1,A34,metribuzin,4,1x,3,0,0
1,A34,metribuzin,4,1x,4,0,0
1,A34,atrazine,2,3x,1,1,0.001
1,A34,atrazine,2,3x,2,0,0
1,A34,atrazine,2,3x,3,1,0.003
1,A34,atrazine,2,3x,4,0,0
1,A34,metribuzin,4,3x,1,0,0
1,A34,metribuzin,4,3x,2,0,0
1,A34,metribuzin,4,3x,3,0,0
1,A34,metribuzin,4,3x,4,0,0
1,A35,control,1,0.5x,1,11,0.863
1,A35,control,1,0.5x,2,12,0.7
1,A35,control,1,0.5x,3,33,1.798
1,A35,control,1,0.5x,4,49,1.936
1,A35,control,1,1x,1,11,0.863
1,A35,control,1,1x,2,12,0.7
1,A35,control,1,1x,3,33,1.798
1,A35,control,1,1x,4,49,1.936
1,A35,control,1,3x,1,11,0.863
1,A35,control,1,3x,2,12,0.7
1,A35,control,1,3x,3,33,1.798
1,A35,control,1,3x,4,49,1.936
1,A35,atrazine,2,0.5x,1,7,0.386
1,A35,atrazine,2,0.5x,2,2,0.004
1,A35,atrazine,2,0.5x,3,2,0.293
1,A35,atrazine,2,0.5x,4,2,0.068
1,A35,metribuzin,4,0.5x,1,0,0
1,A35,metribuzin,4,0.5x,2,0,0
1,A35,metribuzin,4,0.5x,3,0,0
1,A35,metribuzin,4,0.5x,4,0,0
1,A35,atrazine,2,1x,1,1,0.042
1,A35,atrazine,2,1x,2,1,0.073
1,A35,atrazine,2,1x,3,4,0.231
1,A35,atrazine,2,1x,4,0,0
1,A35,metribuzin,4,1x,1,0,0
1,A35,metribuzin,4,1x,2,0,0
1,A35,metribuzin,4,1x,3,0,0
1,A35,metribuzin,4,1x,4,0,0
1,A35,atrazine,2,3x,1,0,0
1,A35,atrazine,2,3x,2,0,0
1,A35,atrazine,2,3x,3,0,0
1,A35,atrazine,2,3x,4,0,0
1,A35,metribuzin,4,3x,1,0,0
1,A35,metribuzin,4,3x,2,0,0
1,A35,metribuzin,4,3x,3,0,0
1,A35,metribuzin,4,3x,4,0,0
1,A36,control,1,0.5x,1,40,2.223
1,A36,control,1,0.5x,2,21,0.61
1,A36,control,1,0.5x,3,17,1.211
1,A36,control,1,0.5x,4,15,1.436
1,A36,control,1,1x,1,40,2.223
1,A36,control,1,1x,2,21,0.61
1,A36,control,1,1x,3,17,1.211
1,A36,control,1,1x,4,15,1.436
1,A36,control,1,3x,1,40,2.223
1,A36,control,1,3x,2,21,0.61
1,A36,control,1,3x,3,17,1.211
1,A36,control,1,3x,4,15,1.436
1,A36,atrazine,2,0.5x,1,9,0.632
1,A36,atrazine,2,0.5x,2,0,0
1,A36,atrazine,2,0.5x,3,0,0
1,A36,atrazine,2,0.5x,4,0,0
1,A36,metribuzin,4,0.5x,1,1,0.003
1,A36,metribuzin,4,0.5x,2,0,0
1,A36,metribuzin,4,0.5x,3,1,0.071
1,A36,metribuzin,4,0.5x,4,3,0.004
1,A36,atrazine,2,1x,1,7,0.389
1,A36,atrazine,2,1x,2,8,0.502
1,A36,atrazine,2,1x,3,3,0.089
1,A36,atrazine,2,1x,4,5,0.281
1,A36,metribuzin,4,1x,1,0,0
1,A36,metribuzin,4,1x,2,0,0
1,A36,metribuzin,4,1x,3,0,0
1,A36,metribuzin,4,1x,4,0,0
1,A36,atrazine,2,3x,1,0,0
1,A36,atrazine,2,3x,2,2,0.052
1,A36,atrazine,2,3x,3,0,0
1,A36,atrazine,2,3x,4,4,0.03
1,A36,metribuzin,4,3x,1,0,0
1,A36,metribuzin,4,3x,2,0,0
1,A36,metribuzin,4,3x,3,0,0
1,A36,metribuzin,4,3x,4,0,0
1,A37,control,1,0.5x,1,2,0.143
1,A37,control,1,0.5x,2,15,1.679
1,A37,control,1,0.5x,3,43,1.138
1,A37,control,1,0.5x,4,35,0.608
1,A37,control,1,1x,1,2,0.143
1,A37,control,1,1x,2,15,1.679
1,A37,control,1,1x,3,43,1.138
1,A37,control,1,1x,4,35,0.608
1,A37,control,1,3x,1,2,0.143
1,A37,control,1,3x,2,15,1.679
1,A37,control,1,3x,3,43,1.138
1,A37,control,1,3x,4,35,0.608
1,A37,atrazine,2,0.5x,1,1,0.306
1,A37,atrazine,2,0.5x,2,20,0.83
1,A37,atrazine,2,0.5x,3,0,0
1,A37,atrazine,2,0.5x,4,0,0
1,A37,metribuzin,4,0.5x,1,0,0
1,A37,metribuzin,4,0.5x,2,0,0
1,A37,metribuzin,4,0.5x,3,4,0.251
1,A37,metribuzin,4,0.5x,4,2,0.008
1,A37,atrazine,2,1x,1,10,0.716
1,A37,atrazine,2,1x,2,11,0.172
1,A37,atrazine,2,1x,3,15,0.347
1,A37,atrazine,2,1x,4,6,0.206
1,A37,metribuzin,4,1x,1,0,0
1,A37,metribuzin,4,1x,2,0,0
1,A37,metribuzin,4,1x,3,0,0
1,A37,metribuzin,4,1x,4,0,0
1,A37,atrazine,2,3x,1,12,0.141
1,A37,atrazine,2,3x,2,2,0.004
1,A37,atrazine,2,3x,3,4,0.016
1,A37,atrazine,2,3x,4,2,0.072
1,A37,metribuzin,4,3x,1,0,0
1,A37,metribuzin,4,3x,2,0,0
1,A37,metribuzin,4,3x,3,0,0
1,A37,metribuzin,4,3x,4,0,0
1,A39,control,1,0.5x,1,1,0.02
1,A39,control,1,0.5x,2,61,1.332
1,A39,control,1,0.5x,3,12,0.881
1,A39,control,1,0.5x,4,54,0.003
1,A39,control,1,1x,1,1,0.02
1,A39,control,1,1x,2,61,1.332
1,A39,control,1,1x,3,12,0.881
1,A39,control,1,1x,4,54,0.003
1,A39,control,1,3x,1,1,0.02
1,A39,control,1,3x,2,61,1.332
1,A39,control,1,3x,3,12,0.881
1,A39,control,1,3x,4,54,0.003
1,A39,atrazine,2,0.5x,1,11,0.8
1,A39,atrazine,2,0.5x,2,6,0.288
1,A39,atrazine,2,0.5x,3,7,0.388
1,A39,atrazine,2,0.5x,4,13,0.481
1,A39,metribuzin,4,0.5x,1,0,0
1,A39,metribuzin,4,0.5x,2,0,0
1,A39,metribuzin,4,0.5x,3,0,0
1,A39,metribuzin,4,0.5x,4,0,0
1,A39,atrazine,2,1x,1,9,0.508
1,A39,atrazine,2,1x,2,4,0.393
1,A39,atrazine,2,1x,3,7,0.761
1,A39,atrazine,2,1x,4,3,0.166
1,A39,metribuzin,4,1x,1,0,0
1,A39,metribuzin,4,1x,2,0,0
1,A39,metribuzin,4,1x,3,0,0
1,A39,metribuzin,4,1x,4,0,0
1,A39,atrazine,2,3x,1,0,0
1,A39,atrazine,2,3x,2,0,0
1,A39,atrazine,2,3x,3,0,0
1,A39,atrazine,2,3x,4,0,0
1,A39,metribuzin,4,3x,1,0,0
1,A39,metribuzin,4,3x,2,0,0
1,A39,metribuzin,4,3x,3,0,0
1,A39,metribuzin,4,3x,4,0,0
1,A41,control,1,0.5x,1,19,0.605
1,A41,control,1,0.5x,2,31,1.21
1,A41,control,1,0.5x,3,5,0.169
1,A41,control,1,0.5x,4,34,1.447
1,A41,control,1,1x,1,19,0.605
1,A41,control,1,1x,2,31,1.21
1,A41,control,1,1x,3,5,0.169
1,A41,control,1,1x,4,34,1.447
1,A41,control,1,3x,1,19,0.605
1,A41,control,1,3x,2,31,1.21
1,A41,control,1,3x,3,5,0.169
1,A41,control,1,3x,4,34,1.447
1,A41,atrazine,2,0.5x,1,21,0.873
1,A41,atrazine,2,0.5x,2,14,0.704
1,A41,atrazine,2,0.5x,3,10,0.338
1,A41,atrazine,2,0.5x,4,2,0.029
1,A41,metribuzin,4,0.5x,1,1,0.057
1,A41,metribuzin,4,0.5x,2,7,0.145
1,A41,metribuzin,4,0.5x,3,0,0
1,A41,metribuzin,4,0.5x,4,0,0
1,A41,atrazine,2,1x,1,4,0.217
1,A41,atrazine,2,1x,2,4,0.008
1,A41,atrazine,2,1x,3,2,0.068
1,A41,atrazine,2,1x,4,3,0.005
1,A41,metribuzin,4,1x,1,0,0
1,A41,metribuzin,4,1x,2,0,0
1,A41,metribuzin,4,1x,3,0,0
1,A41,metribuzin,4,1x,4,0,0
1,A41,atrazine,2,3x,1,2,0.004
1,A41,atrazine,2,3x,2,4,0.029
1,A41,atrazine,2,3x,3,0,0
1,A41,atrazine,2,3x,4,2,0.037
1,A41,metribuzin,4,3x,1,0,0
1,A41,metribuzin,4,3x,2,0,0
1,A41,metribuzin,4,3x,3,0,0
1,A41,metribuzin,4,3x,4,0,0
1,A44,control,1,0.5x,1,33,0.693
1,A44,control,1,0.5x,2,3,0.345
1,A44,control,1,0.5x,3,42,0.544
1,A44,control,1,0.5x,4,36,1.039
1,A44,control,1,1x,1,33,0.693
1,A44,control,1,1x,2,3,0.345
1,A44,control,1,1x,3,42,0.544
1,A44,control,1,1x,4,36,1.039
1,A44,control,1,3x,1,33,0.693
1,A44,control,1,3x,2,3,0.345
1,A44,control,1,3x,3,42,0.544
1,A44,control,1,3x,4,36,1.039
1,A44,atrazine,2,0.5x,1,3,0.189
1,A44,atrazine,2,0.5x,2,4,0.192
1,A44,atrazine,2,0.5x,3,0,0
1,A44,atrazine,2,0.5x,4,0,0
1,A44,metribuzin,4,0.5x,1,1,0.0001
1,A44,metribuzin,4,0.5x,2,0,0
1,A44,metribuzin,4,0.5x,3,0,0
1,A44,metribuzin,4,0.5x,4,0,0
1,A44,atrazine,2,1x,1,8,0.141
1,A44,atrazine,2,1x,2,0,0
1,A44,atrazine,2,1x,3,4,0.161
1,A44,atrazine,2,1x,4,1,0.011
1,A44,metribuzin,4,1x,1,0,0
1,A44,metribuzin,4,1x,2,0,0
1,A44,metribuzin,4,1x,3,0,0
1,A44,metribuzin,4,1x,4,0,0
1,A44,atrazine,2,3x,1,0,0
1,A44,atrazine,2,3x,2,0,0
1,A44,atrazine,2,3x,3,1,0.002
1,A44,atrazine,2,3x,4,0,0
1,A44,metribuzin,4,3x,1,0,0
1,A44,metribuzin,4,3x,2,0,0
1,A44,metribuzin,4,3x,3,0,0
1,A44,metribuzin,4,3x,4,0,0
1,A45,control,1,0.5x,1,8,0.403
1,A45,control,1,0.5x,2,5,0.055
1,A45,control,1,0.5x,3,16,0.343
1,A45,control,1,0.5x,4,7,0.073
1,A45,control,1,1x,1,8,0.403
1,A45,control,1,1x,2,5,0.055
1,A45,control,1,1x,3,16,0.343
1,A45,control,1,1x,4,7,0.073
1,A45,control,1,3x,1,8,0.403
1,A45,control,1,3x,2,5,0.055
1,A45,control,1,3x,3,16,0.343
1,A45,control,1,3x,4,7,0.073
1,A45,atrazine,2,0.5x,1,4,0.264
1,A45,atrazine,2,0.5x,2,8,0.238
1,A45,atrazine,2,0.5x,3,6,0.171
1,A45,atrazine,2,0.5x,4,14,0.112
1,A45,metribuzin,4,0.5x,1,0,0
